100,100,4812.371999999999,0.10521793365478516
100,100,4478.875889999999,0.15607714653015137
100,100,4014.1412,0.15237998962402344
100,100,3819.2256,0.09150195121765137
100,100,4222.6743,0.03013896942138672
500,100,12018.2412,0.04643106460571289
500,100,12025.4951,0.10032296180725098
500,100,11363.20162,0.06951189041137695
500,100,11412.7199,0.05151009559631348
500,100,10931.01,0.17175793647766113
1000,100,14636.463510000001,0.019407033920288086
1000,100,11446.70596,0.0050961971282958984
1000,100,15472.698000000002,0.04440903663635254
1000,100,11929.429000000002,0.020932912826538086
1000,100,17898.75917,0.13489794731140137
100,500,7257.6108,1.4861690998077393
100,500,6241.732,4.635809898376465
100,500,6814.1116999999995,3.5964858531951904
100,500,6874.7189,2.403337001800537
100,500,6163.282999999999,1.3084630966186523
500,500,22888.528700000003,300.02832889556885
500,500,18986.379,300.0067129135132
500,500,19777.1505,300.0112271308899
500,500,18588.3681,300.006098985672
500,500,22518.7275,255.1428780555725
1000,500,35638.1177,300.00683093070984
1000,500,34237.3015,300.0056200027466
1000,500,35007.0491,300.0066261291504
1000,500,29660.8333,300.00634503364563
1000,500,34891.40375,300.0062429904938
100,1000,7611.661800000002,6.003543853759766
100,1000,6684.659299999999,8.092375040054321
100,1000,6528.311500000001,2.377774953842163
100,1000,7680.0362000000005,19.06183886528015
100,1000,6476.0797,6.193759918212891
500,1000,26027.773299999997,300.0066440105438
500,1000,25268.60845,300.0072259902954
500,1000,25105.2891,300.0119650363922
500,1000,23035.9724,300.00694489479065
500,1000,26152.373,300.0058310031891
1000,1000,40590.043840000006,300.00625801086426
1000,1000,41320.69179,300.00630378723145
1000,1000,41248.6615,300.00736713409424
1000,1000,37571.3057,300.00724697113037
1000,1000,38329.5646,300.0060510635376
100,2000,8871.4735,2.810643196105957
100,2000,8129.177699999999,4.2016260623931885
100,2000,7844.6279,2.3904781341552734
100,2000,8170.2472,4.2433531284332275
100,2000,7694.0005,3.4933948516845703
500,2000,30021.144000000004,300.0061161518097
500,2000,26275.408799999997,300.0064070224762
500,2000,28531.117299999998,300.00690388679504
500,2000,27155.189,300.00628089904785
500,2000,28016.25113,300.00734996795654
1000,2000,50123.0021,300.0074129104614
1000,2000,47858.181520000006,300.0063269138336
1000,2000,42703.0276,300.0070581436157
1000,2000,48819.37191,300.010036945343
1000,2000,49460.946,300.00795793533325
100,4000,8436.1895,15.337544918060303
100,4000,8287.8151,11.88147497177124
100,4000,8296.8354,15.159096956253052
100,4000,9365.0161,11.853108882904053
100,4000,8659.812399999999,13.664963006973267
500,4000,33123.93736,300.0063638687134
500,4000,31081.9361,300.0071289539337
500,4000,30346.0961,300.0065231323242
500,4000,34190.1471,300.0064661502838
500,4000,33825.9419,300.0634329319
1000,4000,59885.82179,300.0089428424835
1000,4000,60006.6829,300.0089590549469
1000,4000,49559.23139,300.01796102523804
1000,4000,52206.759470000005,300.0256259441376
1000,4000,50980.2728,300.00732612609863
