%% File generated by CATS v.2.1Mon May  2 15:53:26 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 2000; Distribution: L3; Runs: 5; Seed: 1462237459
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 2000
dummy 0

0	927.912	76	28	17	#
1	105.231	58	40	97	#
2	115.75	36	77	59	#
3	605.291	50	34	20	#
4	98.8655	43	29	69	#
5	919.994	85	59	98	#
6	649.275	61	48	21	#
7	367.366	21	7	52	#
8	576.48	97	40	93	#
9	808.161	72	46	99	#
10	484.809	24	45	31	#
11	42.8888	65	36	15	#
12	784.511	42	87	56	#
13	492.068	79	0	58	#
14	811.733	6	96	64	#
15	532.941	33	11	73	#
16	612.714	86	81	95	#
17	519.145	95	71	36	#
18	803.957	61	22	54	#
19	819.444	99	47	57	#
20	932.864	3	56	58	#
21	177.422	36	51	56	#
22	932.231	80	77	44	#
23	316.124	58	2	41	#
24	587.232	61	55	15	#
25	947.462	44	19	95	#
26	279.477	22	12	80	#
27	965.637	30	78	70	#
28	159.803	33	81	69	#
29	646.011	63	34	77	#
30	983.058	33	69	41	#
31	619.897	15	5	33	#
32	925.195	75	5	76	#
33	350.842	5	73	58	#
34	218.408	20	98	74	#
35	122.668	6	3	28	#
36	571.062	8	83	58	#
37	996.896	49	4	68	#
38	612.093	10	59	22	#
39	8.16352	98	32	34	#
40	918.012	96	61	11	#
41	953.123	2	29	94	#
42	408.193	84	2	67	#
43	746.488	91	60	88	#
44	152.894	83	86	6	#
45	467.304	45	67	89	#
46	928.533	58	27	33	#
47	881.36	35	9	32	#
48	671.769	27	91	95	#
49	360.284	60	13	0	#
50	818.049	57	70	17	#
51	741.513	24	80	8	#
52	1.9647	4	14	56	#
53	54.752	99	8	60	#
54	971.088	14	61	38	#
55	240.833	33	68	49	#
56	36.4673	47	40	26	#
57	204.36	84	90	23	#
58	220.186	24	26	86	#
59	302.304	98	35	82	#
60	779.424	30	34	78	#
61	72.7935	1	97	20	#
62	777.92	12	32	26	#
63	194.328	85	47	93	#
64	479.628	22	86	25	#
65	456.993	35	30	46	#
66	382.738	88	53	96	#
67	215.521	20	13	27	#
68	918.28	36	10	87	#
69	382.219	23	65	85	#
70	767.718	46	94	64	#
71	504.966	45	42	66	#
72	247.567	94	98	1	#
73	601.454	50	15	70	#
74	100.647	82	11	35	#
75	328.067	3	50	78	#
76	206.477	42	86	21	#
77	750.283	36	93	35	#
78	177.374	29	92	17	#
79	451.192	24	22	89	#
80	542.204	84	23	11	#
81	965.713	53	67	97	#
82	236.316	3	15	63	#
83	560.322	23	50	53	#
84	414.046	56	29	73	#
85	191.564	50	93	36	#
86	179.282	69	23	73	#
87	71.3626	50	58	68	#
88	689.935	62	69	18	#
89	643.114	84	80	90	#
90	233.751	82	85	12	#
91	929.773	64	24	18	#
92	295.765	5	56	27	#
