%% File generated by CATS v.2.1Mon May  2 15:53:26 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 100; Distribution: L3; Runs: 5; Seed: 1462237456
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 100
dummy 0

0	8.69601	30	53	84	#
1	983.838	89	67	63	#
2	445.584	4	56	20	#
3	272.089	63	86	6	#
4	840.378	3	85	99	#
5	622.988	31	40	99	#
6	535.761	78	83	63	#
7	866.216	67	56	66	#
8	547.147	90	31	96	#
9	140.863	48	19	92	#
10	794.458	99	30	60	#
11	495.589	12	64	48	#
12	909.513	31	17	80	#
13	697.654	8	89	95	#
14	620.021	9	54	88	#
15	600.788	11	69	28	#
16	808.716	5	93	30	#
17	270.574	1	66	39	#
18	522.949	22	62	31	#
19	820.837	36	54	26	#
20	793.012	14	0	4	#
21	575.717	42	60	26	#
22	106.794	92	97	41	#
23	739.438	21	50	42	#
24	783.817	27	34	89	#
25	229.477	13	97	28	#
26	293.494	3	97	8	#
27	708.646	40	34	10	#
28	770.44	10	86	3	#
29	137.812	65	13	29	#
30	593.942	29	68	87	#
31	363.29	28	69	1	#
32	919.178	34	19	21	#
33	351.635	27	68	19	#
34	474.56	40	50	35	#
35	689.403	12	14	68	#
36	772.561	54	76	57	#
37	876.607	19	91	69	#
38	120.66	6	92	77	#
39	759.955	5	19	89	#
40	464.533	87	58	27	#
41	175.624	3	4	71	#
42	147.385	64	25	88	#
43	501.16	27	79	78	#
44	127.335	54	5	51	#
45	352.272	55	4	47	#
46	58.9895	81	36	11	#
47	102.645	39	64	21	#
48	915.891	35	23	2	#
49	253.528	55	27	42	#
50	507.261	38	23	52	#
51	934.759	61	9	26	#
52	325.458	94	74	8	#
53	979.994	43	26	86	#
54	649.856	84	9	13	#
55	86.307	75	21	66	#
56	728.336	80	65	38	#
57	541.954	76	65	30	#
58	159.331	72	31	86	#
59	885.984	47	20	81	#
60	305.418	86	98	68	#
61	649.507	32	83	77	#
62	683.647	9	82	64	#
63	20.7977	8	28	84	#
64	798.352	60	48	19	#
65	875.092	61	8	79	#
66	808.936	8	50	47	#
67	114.751	85	88	55	#
68	758.102	70	33	88	#
69	676.662	77	65	67	#
70	825.309	35	99	7	#
71	881.081	43	13	11	#
72	215.692	37	32	6	#
73	19.7953	68	47	39	#
74	846.478	20	51	25	#
75	211.32	86	37	92	#
76	950.912	18	12	3	#
77	587.03	2	41	97	#
78	83.9878	85	77	26	#
79	814.465	63	42	95	#
80	784.764	17	99	78	#
81	812.697	25	82	53	#
82	326.825	99	79	66	#
83	269.546	91	27	40	#
84	571.432	50	94	21	#
85	231.531	0	75	15	#
86	927.193	65	15	70	#
87	604.859	17	6	83	#
88	815.56	11	98	19	#
89	879.355	77	56	72	#
90	843.239	89	25	69	#
91	767.158	11	82	2	#
92	90.6127	78	84	70	#
93	734.096	39	99	32	#
94	539.496	42	50	66	#
95	594.077	4	44	28	#
96	684.108	34	91	94	#
97	435.434	67	91	45	#
98	795.845	65	5	7	#
99	153.071	38	29	23	#
