%% File generated by CATS v.2.1Tue May  3 05:14:17 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 1000; Bids: 1000; Distribution: L3; Runs: 5; Seed: 1462275839
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 2).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 1000
bids 1000
dummy 0

0	231192	524	329	#
1	435449	107	98	#
2	702997	824	184	#
3	813956	984	160	#
4	909273	563	222	#
5	55587	218	403	#
6	38486	723	944	#
7	145355	331	826	#
8	805086	369	417	#
9	201448	676	227	#
10	912159	37	442	#
11	802044	640	357	#
12	360461	722	224	#
13	52440	451	814	#
14	688764	235	967	#
15	847816	549	537	#
16	559453	785	508	#
17	138563	582	358	#
18	881144	471	16	#
19	457348	707	480	#
20	461772	582	390	#
21	469582	3	969	#
22	160130	298	117	#
23	677008	147	10	#
24	391185	255	347	#
25	690932	576	945	#
26	978338	576	944	#
27	5551	74	422	#
28	747742	139	294	#
29	14016	789	132	#
30	191551	189	754	#
31	21452	985	339	#
32	599371	1	520	#
33	110450	464	277	#
34	699606	637	56	#
35	292127	491	254	#
36	123596	616	119	#
37	389418	805	859	#
38	42736	833	410	#
39	169324	307	725	#
40	329559	377	56	#
41	658258	402	709	#
42	68458	477	682	#
43	860153	178	386	#
44	369492	15	586	#
45	708855	372	648	#
46	701947	597	365	#
47	92224	434	635	#
48	831696	471	249	#
49	783829	816	808	#
50	717345	991	152	#
51	413444	986	414	#
52	238096	507	892	#
53	610735	856	290	#
54	411160	948	520	#
55	503583	63	394	#
56	201648	528	508	#
57	742	681	59	#
58	648365	632	487	#
59	68888	963	735	#
60	345168	640	17	#
61	188188	719	154	#
62	798348	169	615	#
63	857805	661	439	#
64	765455	347	555	#
65	733891	517	745	#
66	246826	124	886	#
67	912242	133	854	#
68	26470	943	321	#
69	69620	35	937	#
70	91227	706	406	#
71	363500	930	837	#
72	973459	199	402	#
73	562294	37	867	#
74	165066	897	678	#
75	325742	666	235	#
76	26689	848	438	#
77	309459	790	852	#
78	40101	422	530	#
79	835092	741	116	#
80	598240	231	831	#
81	24837	942	945	#
82	206633	928	83	#
83	353735	823	683	#
84	297193	255	418	#
85	163166	230	352	#
86	299555	120	851	#
87	301855	184	979	#
88	175775	911	829	#
89	493177	814	760	#
90	322355	228	816	#
91	14128	866	476	#
92	309340	561	532	#
93	329370	824	847	#
94	109526	10	531	#
95	731895	694	256	#
96	993492	693	187	#
97	546727	988	241	#
98	280053	697	797	#
99	948825	395	732	#
100	138667	988	250	#
101	844504	888	650	#
102	175870	931	598	#
103	10795	325	84	#
104	511925	257	905	#
105	809042	283	641	#
106	488566	822	315	#
107	135407	325	966	#
108	142692	547	439	#
109	511648	565	749	#
110	678866	114	275	#
111	440666	571	872	#
112	908394	902	714	#
113	323076	798	564	#
114	844472	564	77	#
115	555160	5	646	#
116	341181	800	725	#
117	535284	344	623	#
118	335162	657	88	#
119	495033	579	195	#
120	451689	271	505	#
121	254723	891	650	#
122	326324	6	951	#
123	729175	785	752	#
124	612619	672	578	#
125	917481	516	127	#
126	404483	795	32	#
127	378473	479	330	#
128	655946	163	375	#
129	19699	26	611	#
130	386427	80	73	#
131	894571	576	798	#
132	544266	331	165	#
133	148566	999	329	#
134	467016	95	951	#
135	97161	942	959	#
136	619948	443	537	#
137	828236	958	715	#
138	984110	168	116	#
139	297023	431	63	#
140	215526	354	872	#
141	796603	502	767	#
142	700662	500	347	#
143	247444	879	187	#
144	634831	759	718	#
145	135244	418	951	#
146	367161	505	538	#
147	623592	369	57	#
148	355559	880	7	#
149	765089	27	257	#
150	259473	507	76	#
151	574284	930	685	#
152	38664	645	477	#
153	570472	412	198	#
154	439517	555	321	#
155	991497	628	896	#
156	195861	82	727	#
157	246996	705	967	#
158	195358	505	404	#
159	539910	228	449	#
160	410664	442	681	#
161	603908	236	193	#
162	753524	629	943	#
163	143786	346	125	#
164	937248	903	286	#
165	755900	188	354	#
166	174752	691	686	#
167	675216	827	266	#
168	530786	543	255	#
169	476042	667	564	#
170	834001	924	46	#
171	581978	212	225	#
172	68018	474	87	#
173	61175	508	751	#
174	20236	737	552	#
175	362449	836	393	#
176	82202	206	590	#
177	790783	191	756	#
178	679053	849	79	#
179	288606	734	528	#
180	806203	28	14	#
181	394288	114	532	#
182	854189	83	939	#
183	917431	387	900	#
184	844678	852	776	#
185	681376	103	9	#
186	370470	657	205	#
187	340421	336	128	#
188	43844	687	146	#
189	107340	593	808	#
190	679156	529	423	#
191	967191	441	373	#
192	574992	494	653	#
193	882399	504	260	#
194	201715	666	125	#
195	255057	448	143	#
196	732795	569	467	#
197	36026	601	605	#
198	9858	285	888	#
199	814866	337	527	#
200	223342	111	761	#
201	75401	865	611	#
202	260610	44	446	#
203	936270	561	266	#
204	76063	335	43	#
205	935728	8	385	#
206	32852	293	910	#
207	781286	886	147	#
208	666782	822	658	#
209	982613	384	946	#
210	213565	648	984	#
211	925253	360	761	#
212	785982	156	130	#
213	911521	195	15	#
214	877577	225	537	#
215	128650	422	697	#
216	645335	420	552	#
217	771728	539	18	#
218	912848	308	420	#
219	866274	379	753	#
220	534281	966	728	#
221	598670	164	530	#
222	76282	492	389	#
223	40616	78	642	#
224	659295	986	540	#
225	969134	804	660	#
226	958087	471	224	#
227	562463	920	864	#
228	374053	275	872	#
229	508086	307	442	#
230	517937	153	231	#
231	926893	304	898	#
232	232446	331	20	#
233	43596	723	446	#
234	746731	289	452	#
235	660785	886	524	#
236	466917	999	521	#
237	334915	23	889	#
238	277163	862	622	#
239	41935	929	440	#
240	786385	505	308	#
241	90301	173	438	#
242	797399	208	718	#
243	970523	932	983	#
244	326907	292	733	#
245	362320	163	516	#
246	585282	796	40	#
247	567289	787	413	#
248	298229	998	406	#
249	724304	849	606	#
250	818468	902	691	#
251	982263	711	16	#
252	179954	878	265	#
253	550719	66	886	#
254	961501	451	557	#
255	113076	263	584	#
256	623515	797	345	#
257	203320	600	584	#
258	635914	361	475	#
259	938212	333	392	#
260	820290	833	802	#
261	286929	700	748	#
262	609459	537	779	#
263	306178	953	857	#
264	173446	57	431	#
265	173336	719	220	#
266	7613	245	257	#
267	192970	317	510	#
268	787435	362	847	#
269	893854	456	558	#
270	499078	669	987	#
271	414932	245	946	#
272	69324	415	276	#
273	654292	323	395	#
274	502935	276	665	#
275	875779	673	150	#
276	359588	767	993	#
277	436097	81	701	#
278	233758	72	76	#
279	995445	154	151	#
280	200312	119	806	#
281	891843	810	335	#
282	76644	903	769	#
283	671726	398	709	#
284	563870	664	667	#
285	421376	660	38	#
286	661050	45	59	#
287	167639	161	496	#
288	47522	532	733	#
289	498175	702	245	#
290	483550	290	507	#
291	698807	697	883	#
292	865708	33	441	#
293	996961	990	702	#
294	778053	626	917	#
295	264067	85	234	#
296	103266	320	540	#
297	118271	620	292	#
298	919639	13	136	#
299	763408	994	121	#
300	524910	302	307	#
301	100694	817	444	#
302	206400	253	561	#
303	572030	571	346	#
304	648857	425	781	#
305	15288	255	580	#
306	733380	830	757	#
307	176185	220	513	#
308	399869	638	530	#
309	730258	158	475	#
310	954097	880	353	#
311	960846	210	123	#
312	557693	551	839	#
313	469664	41	280	#
314	727700	161	376	#
315	803473	170	25	#
316	244073	346	568	#
317	42206	171	510	#
318	342591	958	401	#
319	351144	651	108	#
320	662390	836	849	#
321	731303	585	484	#
322	468612	401	762	#
323	116293	777	33	#
324	270517	372	34	#
325	383891	125	147	#
326	857341	453	909	#
327	241850	369	587	#
328	65595	291	358	#
329	452663	876	184	#
330	130735	21	766	#
331	679657	235	865	#
332	959813	473	456	#
333	596731	102	201	#
334	278809	307	877	#
335	863080	80	69	#
336	583642	26	578	#
337	62801	208	620	#
338	742951	644	559	#
339	799328	473	124	#
340	756758	367	131	#
341	8419	254	987	#
342	768129	201	284	#
343	969426	520	380	#
344	290551	9	171	#
345	418409	266	203	#
346	249227	610	332	#
347	911303	878	88	#
348	437779	504	292	#
349	454475	460	483	#
350	617898	20	867	#
351	828174	761	456	#
352	876954	673	384	#
353	287585	166	769	#
354	570091	865	77	#
355	761258	706	500	#
356	538155	982	698	#
357	436175	69	312	#
358	133381	679	360	#
359	590780	695	304	#
360	254310	127	363	#
361	785581	29	518	#
362	839564	393	502	#
363	476805	619	977	#
364	303102	5	803	#
365	132240	722	105	#
366	583059	99	556	#
367	963462	727	22	#
368	519401	119	297	#
369	788985	919	601	#
370	200306	570	82	#
371	284869	387	290	#
372	170721	37	192	#
373	435743	29	896	#
374	349848	464	463	#
375	914068	951	135	#
376	47361	722	63	#
377	605769	82	670	#
378	966533	493	168	#
379	869624	592	917	#
380	807565	334	724	#
381	485593	299	57	#
382	325431	913	213	#
383	67400	56	745	#
384	103606	305	965	#
385	773367	103	361	#
386	609743	351	784	#
387	203369	262	585	#
388	198964	611	932	#
389	303502	298	673	#
390	220037	732	483	#
391	449986	270	331	#
392	955827	767	126	#
393	795422	298	568	#
394	886562	718	917	#
395	113355	221	526	#
396	246485	8	183	#
397	132726	490	480	#
398	808637	848	25	#
399	347809	933	233	#
400	26791	163	828	#
401	910066	649	806	#
402	511019	842	227	#
403	872030	168	73	#
404	743825	4	382	#
405	903973	6	239	#
