100,100,24216295.0,0.00012993812561035156
100,100,22836705.0,0.00011301040649414062
100,100,23144470.0,0.00010704994201660156
100,100,22376012.0,0.00010919570922851562
100,100,22469148.0,0.00010395050048828125
500,100,36528387.0,0.00017189979553222656
500,100,37312067.0,0.00013184547424316406
500,100,38515466.0,0.00012612342834472656
500,100,36503423.0,0.00012803077697753906
500,100,34941467.0,0.0001220703125
1000,100,44431008.0,0.00014209747314453125
1000,100,44279611.0,0.0001380443572998047
1000,100,48987751.0,0.0001418590545654297
1000,100,38280865.0,0.00015211105346679688
1000,100,40731982.0,0.0001399517059326172
100,500,37193209.0,0.0004930496215820312
100,500,38786733.0,0.0005030632019042969
100,500,35815272.0,0.00067901611328125
100,500,39193003.0,0.00048089027404785156
100,500,38828988.0,0.0006229877471923828
500,500,114807514.0,0.0006539821624755859
500,500,108490651.0,0.0005440711975097656
500,500,111361777.0,0.0005359649658203125
500,500,116288650.0,0.0005559921264648438
500,500,112907398.0,0.0005381107330322266
1000,500,155459997.0,0.000659942626953125
1000,500,153199710.0,0.0006549358367919922
1000,500,152735632.0,0.0006380081176757812
1000,500,145314938.0,0.0008161067962646484
1000,500,155475227.0,0.0006229877471923828
100,1000,41914408.0,0.0009169578552246094
100,1000,43674626.0,0.0009441375732421875
100,1000,42139483.0,0.0010371208190917969
100,1000,42832052.0,0.0009098052978515625
100,1000,42859095.0,0.0009169578552246094
500,1000,152669814.0,0.0011529922485351562
500,1000,147387391.0,0.0013909339904785156
500,1000,149849734.0,0.0012481212615966797
500,1000,148198376.0,0.0011420249938964844
500,1000,152883344.0,0.0010199546813964844
1000,1000,224109295.0,0.0011038780212402344
1000,1000,221376456.0,0.0013818740844726562
1000,1000,222111942.0,0.0016040802001953125
1000,1000,224605534.0,0.0012729167938232422
1000,1000,227061639.0,0.001207113265991211
100,2000,45996342.0,0.0022020339965820312
100,2000,46482245.0,0.001912832260131836
100,2000,46256878.0,0.0018939971923828125
100,2000,45980612.0,0.0019080638885498047
100,2000,45196735.0,0.0021300315856933594
500,2000,180904597.0,0.002045154571533203
500,2000,183660285.0,0.0021309852600097656
500,2000,183808536.0,0.0025360584259033203
500,2000,181365226.0,0.002213001251220703
500,2000,184731729.0,0.0021691322326660156
1000,2000,294987993.0,0.0021829605102539062
1000,2000,293068346.0,0.002259969711303711
1000,2000,301497312.0,0.0022521018981933594
1000,2000,302802391.0,0.0028100013732910156
1000,2000,309615061.0,0.002349853515625
100,4000,48478444.0,0.004191160202026367
100,4000,48845431.0,0.005259037017822266
100,4000,48622214.0,0.004290103912353516
100,4000,48226244.0,0.004203081130981445
100,4000,48837604.0,0.003993988037109375
500,4000,204037556.0,0.010991096496582031
500,4000,203286964.0,0.0061419010162353516
500,4000,206222811.0,0.0046651363372802734
500,4000,207794288.0,0.004601001739501953
500,4000,207963756.0,0.004292964935302734
1000,4000,362227444.0,0.0065920352935791016
1000,4000,368442370.0,0.00546717643737793
1000,4000,359936082.0,0.00583195686340332
1000,4000,365908748.0,0.0047490596771240234
1000,4000,367306581.0,0.004873991012573242
