100,100,15319.0997,0.1451549530029297
100,100,15753.843800000002,0.014525890350341797
100,100,16588.318,0.012799978256225586
100,100,16315.576400000002,0.014312028884887695
100,100,15536.9631,0.01315617561340332
500,100,35854.603500000005,0.0014278888702392578
500,100,31271.1605,0.0015230178833007812
500,100,34006.88619999999,0.003036022186279297
500,100,30125.573800000002,0.0019109249114990234
500,100,30717.9033,0.0014238357543945312
1000,100,35228.5989,0.0011310577392578125
1000,100,39928.344999999994,0.0013761520385742188
1000,100,38511.43729999999,0.0011610984802246094
1000,100,41611.25342,0.0012428760528564453
1000,100,41938.23766,0.0012841224670410156
100,500,26166.921000000002,0.6861670017242432
100,500,26840.016000000003,0.8671379089355469
100,500,26941.679,0.13218212127685547
100,500,26469.688000000002,0.29996204376220703
100,500,26904.515,0.43292689323425293
500,500,79630.77367899999,0.027832984924316406
500,500,83134.0522,0.01584792137145996
500,500,82015.54800000001,0.017757892608642578
500,500,79425.8906,0.018097877502441406
500,500,82250.60945,0.016434907913208008
1000,500,121212.37850000002,0.013041019439697266
1000,500,115750.6679,0.01105499267578125
1000,500,123146.88993999998,0.012786865234375
1000,500,115394.60789999999,0.012205839157104492
1000,500,121051.68991000003,0.011037111282348633
100,1000,29222.605,0.6471459865570068
100,1000,29648.023,0.33173108100891113
100,1000,28764.312,0.8439009189605713
100,1000,28511.149,0.7532188892364502
100,1000,29783.535,0.7823059558868408
500,1000,109414.513,0.18083596229553223
500,1000,104220.5444,0.04256606101989746
500,1000,106538.74360000002,0.19482707977294922
500,1000,107271.50869999998,0.136307954788208
500,1000,105936.52100000001,0.17014694213867188
1000,1000,164388.32890000002,0.037425994873046875
1000,1000,160953.358,0.036644935607910156
1000,1000,162274.76600000003,0.03744912147521973
1000,1000,163689.8805,0.038398027420043945
1000,1000,162220.046,0.03964400291442871
100,2000,30585.519000000004,0.23979806900024414
100,2000,30121.349000000002,0.4195430278778076
100,2000,30231.785000000003,0.8596370220184326
100,2000,30743.878,0.21870207786560059
100,2000,30506.494000000002,0.1539621353149414
500,2000,128291.3995,7.10480523109436
500,2000,125667.184,8.515526056289673
500,2000,126102.50499999999,1.368208885192871
500,2000,128214.38209999997,0.6355359554290771
500,2000,125224.354,0.9800348281860352
1000,2000,212097.15620000003,0.20130705833435059
1000,2000,208900.43939999997,0.17180395126342773
1000,2000,210731.9919,2.6590628623962402
1000,2000,206667.9723,0.21842694282531738
1000,2000,207625.52410299997,0.17650794982910156
100,4000,31697.877,0.6752369403839111
100,4000,31261.128000000004,0.6253998279571533
100,4000,31430.325,0.5923409461975098
100,4000,31431.038,0.39546895027160645
100,4000,31470.630000000005,0.8658709526062012
500,4000,142723.36200000002,120.93985891342163
500,4000,142672.99200000003,125.36940813064575
500,4000,143451.14400000003,125.02359986305237
500,4000,141020.97100000002,16.89689302444458
500,4000,143240.2123,137.87679815292358
1000,4000,257636.74300000002,22.81038498878479
1000,4000,252148.77200000003,152.05746603012085
1000,4000,252328.97710000002,21.151413917541504
1000,4000,253102.694,18.815249919891357
1000,4000,253212.17101,10.96210503578186
