%% File generated by CATS v.2.1Tue May  3 05:14:04 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 1000; Bids: 500; Distribution: L3; Runs: 5; Seed: 1462275771
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 2).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 1000
bids 500
dummy 0

0	463381	118	506	#
1	166560	12	848	#
2	864403	148	810	#
3	817469	49	147	#
4	399564	381	765	#
5	23459	611	930	#
6	47083	322	617	#
7	730366	421	891	#
8	483023	142	287	#
9	49714	722	931	#
10	187830	211	524	#
11	701457	31	578	#
12	346639	537	872	#
13	677766	141	161	#
14	691015	408	794	#
15	533062	752	874	#
16	383360	354	614	#
17	173094	225	980	#
18	440318	358	491	#
19	81113	696	903	#
20	109520	352	821	#
21	476513	255	664	#
22	757665	138	279	#
23	133483	394	989	#
24	272822	87	726	#
25	346649	82	848	#
26	268677	544	757	#
27	960688	325	572	#
28	795432	155	399	#
29	751877	204	366	#
30	147527	552	639	#
31	596592	876	877	#
32	92274	450	913	#
33	437373	90	531	#
34	244060	759	843	#
35	105433	238	893	#
36	299888	209	482	#
37	991162	550	844	#
38	412701	10	396	#
39	444265	314	787	#
40	126130	220	814	#
41	435810	740	797	#
42	824360	854	945	#
43	602985	546	845	#
44	578297	80	965	#
45	490152	288	827	#
46	375910	293	515	#
47	575097	612	839	#
48	345366	113	189	#
49	681126	266	546	#
50	723929	98	832	#
51	533062	37	406	#
52	451577	439	468	#
53	248915	455	679	#
54	492597	129	840	#
55	685379	539	882	#
56	238023	28	707	#
57	948165	470	710	#
58	918899	352	992	#
59	995930	258	918	#
60	212409	837	942	#
61	182360	317	641	#
62	477701	518	832	#
63	801233	143	774	#
64	702952	554	976	#
65	555181	806	940	#
66	797598	224	379	#
67	404370	125	576	#
68	100578	381	410	#
69	628921	764	995	#
70	655458	509	842	#
71	725841	228	416	#
72	235918	24	503	#
73	52269	521	773	#
74	789898	693	935	#
75	806436	571	799	#
76	748079	281	588	#
77	973730	147	903	#
78	264983	47	746	#
79	374634	655	821	#
80	216255	274	302	#
81	867911	106	256	#
82	755609	523	683	#
83	284639	420	937	#
84	70644	130	397	#
85	254436	317	899	#
86	322551	342	767	#
87	609006	276	923	#
88	525114	174	586	#
89	827171	80	861	#
90	452080	343	816	#
91	724244	547	933	#
92	802067	877	966	#
93	888291	254	946	#
94	603424	309	853	#
95	285558	79	95	#
96	992958	342	660	#
97	709979	301	765	#
98	534969	334	740	#
99	459193	243	678	#
100	931188	442	842	#
101	148408	414	667	#
102	861706	48	343	#
103	813089	4	304	#
104	284309	21	881	#
105	991556	655	727	#
106	773641	202	311	#
107	488747	917	932	#
108	708620	23	577	#
109	725101	596	612	#
110	556157	259	640	#
111	553475	475	476	#
112	781847	101	859	#
113	599412	31	654	#
114	484013	334	942	#
115	111248	186	644	#
116	641273	636	932	#
117	634972	235	763	#
118	93036	370	956	#
119	915292	260	921	#
120	829817	526	977	#
121	932520	189	362	#
122	596614	117	518	#
123	943465	76	317	#
124	987471	371	696	#
125	885912	795	803	#
126	933964	400	892	#
127	970462	18	747	#
128	338293	344	490	#
129	518088	99	272	#
130	286511	136	617	#
131	384844	28	244	#
132	703919	39	612	#
133	670451	30	164	#
134	847463	12	884	#
135	874422	278	988	#
136	235225	672	694	#
137	530053	447	915	#
138	694210	290	477	#
139	645506	139	498	#
140	578011	261	625	#
141	442898	765	898	#
142	107248	323	707	#
143	289237	314	626	#
144	582258	53	325	#
145	960743	75	716	#
146	962984	463	805	#
147	485185	179	562	#
148	404946	328	717	#
149	37455	541	864	#
150	558498	72	305	#
151	396802	497	509	#
152	343199	248	788	#
153	523333	480	712	#
154	608098	122	890	#
155	807373	31	523	#
156	538851	80	609	#
157	5026	231	530	#
158	185252	730	745	#
159	945676	462	483	#
160	810581	593	761	#
161	367576	642	757	#
162	117191	48	135	#
163	218734	47	874	#
164	960566	351	899	#
165	585669	9	778	#
166	117760	112	528	#
167	100354	413	602	#
168	556157	382	867	#
169	414923	810	856	#
170	658606	214	855	#
171	598443	17	980	#
172	162005	586	980	#
173	191665	301	515	#
174	917990	231	532	#
175	655657	117	197	#
176	475223	26	447	#
177	561559	169	493	#
178	845779	74	583	#
179	625417	505	817	#
180	647949	356	501	#
181	952933	448	904	#
182	474698	725	787	#
183	441673	463	708	#
184	42538	512	544	#
185	158963	110	923	#
186	670794	339	566	#
187	83474	9	155	#
188	700890	284	699	#
189	772026	562	686	#
190	926367	136	729	#
191	476085	292	654	#
192	289225	324	878	#
193	61539	773	886	#
194	979032	245	606	#
195	605274	21	736	#
196	242976	348	806	#
197	450194	412	486	#
198	710973	711	769	#
199	620951	123	346	#
200	245362	363	940	#
201	129454	672	911	#
202	209379	725	911	#
203	325480	237	845	#
204	161388	32	627	#
205	779030	361	736	#
206	115961	20	471	#
207	169921	81	424	#
208	672077	361	643	#
209	392226	140	176	#
210	570714	717	738	#
211	691886	50	772	#
212	339403	670	971	#
213	43936	432	670	#
214	569994	701	989	#
215	929583	115	392	#
216	829840	212	965	#
217	114729	632	729	#
218	365490	775	797	#
219	430315	87	717	#
220	855168	433	867	#
221	156197	148	394	#
222	379914	4	63	#
223	965079	464	817	#
224	796216	40	850	#
225	762165	473	586	#
226	804962	495	759	#
227	374954	392	739	#
228	373652	375	974	#
229	619674	632	976	#
230	672053	435	565	#
231	255312	267	463	#
232	456703	485	826	#
233	334194	121	646	#
234	388191	349	438	#
235	560313	209	442	#
236	664499	170	688	#
237	746148	787	937	#
238	946429	520	931	#
239	47027	439	498	#
240	746391	566	966	#
241	730777	352	551	#
242	738203	157	723	#
243	624343	310	450	#
244	429450	537	894	#
245	960114	246	312	#
246	895533	268	525	#
247	709742	717	929	#
248	18015	432	577	#
249	723446	600	787	#
250	703777	139	640	#
251	194327	169	366	#
252	217766	66	822	#
253	679311	449	743	#
254	976318	826	834	#
255	374930	682	797	#
256	553591	586	649	#
257	735574	280	452	#
258	544058	688	775	#
259	517945	63	292	#
260	146525	611	773	#
261	121557	434	852	#
262	654673	161	774	#
263	593080	1	453	#
264	222157	471	897	#
265	983860	152	539	#
266	115789	118	846	#
267	161515	60	379	#
268	424913	221	416	#
269	471435	38	697	#
270	266087	259	787	#
271	661187	477	504	#
272	115266	220	756	#
273	600637	567	857	#
