%% File generated by CATS v.2.1Tue May  3 05:14:16 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 1000; Bids: 500; Distribution: L3; Runs: 5; Seed: 1462275837
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 2).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 1000
bids 500
dummy 0

0	936334	731	219	#
1	890933	325	589	#
2	560497	709	23	#
3	815253	584	474	#
4	801847	462	530	#
5	890289	384	67	#
6	50649	323	390	#
7	392800	626	324	#
8	512223	656	331	#
9	474795	823	340	#
10	67191	957	792	#
11	74285	239	659	#
12	363110	895	429	#
13	450096	176	550	#
14	639721	456	623	#
15	526677	189	65	#
16	614436	86	231	#
17	398697	733	669	#
18	894820	712	304	#
19	355565	406	737	#
20	839866	362	930	#
21	672986	646	105	#
22	866807	144	223	#
23	58193	984	134	#
24	667647	78	995	#
25	281615	439	99	#
26	894458	220	26	#
27	708411	880	654	#
28	452357	590	356	#
29	316388	410	583	#
30	86436	292	436	#
31	272856	424	21	#
32	683116	921	327	#
33	620213	113	316	#
34	921055	707	312	#
35	685106	387	558	#
36	736950	769	614	#
37	593382	540	367	#
38	244440	917	183	#
39	904342	281	604	#
40	454491	581	769	#
41	1354	706	150	#
42	47044	982	606	#
43	775158	819	894	#
44	836739	646	389	#
45	55208	599	553	#
46	217954	430	424	#
47	875802	564	344	#
48	433310	934	942	#
49	855740	706	611	#
50	519885	299	45	#
51	905095	882	134	#
52	70842	805	449	#
53	40354	312	136	#
54	800238	975	981	#
55	897412	144	227	#
56	920921	742	352	#
57	462026	250	423	#
58	694253	976	525	#
59	476079	410	63	#
60	355126	519	99	#
61	321897	55	222	#
62	8738	429	443	#
63	935879	900	407	#
64	15242	878	687	#
65	28862	799	437	#
66	557224	101	840	#
67	584421	263	598	#
68	333204	111	607	#
69	374834	612	812	#
70	391904	188	346	#
71	41350	537	209	#
72	771327	283	196	#
73	394286	669	902	#
74	321287	143	124	#
75	86732	184	856	#
76	81453	707	401	#
77	568891	98	272	#
78	976088	270	964	#
79	830633	227	976	#
80	273948	522	367	#
81	187516	742	595	#
82	885216	472	824	#
83	31766	789	917	#
84	975419	481	906	#
85	569892	165	692	#
86	428420	129	980	#
87	82891	696	324	#
88	778408	13	703	#
89	197622	899	942	#
90	756748	568	980	#
91	685120	321	702	#
92	747373	468	683	#
93	303994	310	535	#
94	914879	141	570	#
95	404921	430	112	#
96	752572	629	865	#
97	186720	569	518	#
98	293726	720	835	#
99	920812	625	535	#
100	925886	245	383	#
101	4196	524	916	#
102	4845	228	844	#
103	767877	855	825	#
104	548589	974	94	#
105	472236	492	496	#
106	851829	522	20	#
107	145348	865	366	#
108	728216	651	804	#
109	117267	4	221	#
110	814247	178	637	#
111	905742	54	909	#
112	547053	983	264	#
113	283468	413	591	#
114	627169	603	131	#
115	155259	716	403	#
116	74899	812	713	#
117	201818	545	732	#
118	388976	323	401	#
119	98140	98	701	#
120	949365	832	387	#
121	172071	271	22	#
122	651010	114	107	#
123	408177	20	886	#
124	713325	146	416	#
125	394500	402	348	#
126	108568	552	461	#
127	735966	225	196	#
128	945776	466	255	#
129	624265	132	881	#
130	531542	150	38	#
131	110364	916	253	#
132	473226	575	404	#
133	561368	649	845	#
134	637225	82	785	#
135	288144	445	839	#
136	757167	995	563	#
137	484476	75	608	#
138	144113	284	466	#
139	290233	676	164	#
140	431879	778	226	#
141	885240	73	446	#
142	665064	438	784	#
143	851196	538	539	#
144	37796	48	74	#
145	855778	692	628	#
146	546473	144	572	#
147	637730	307	363	#
148	240447	56	474	#
149	367406	302	129	#
150	367048	264	270	#
151	370619	444	306	#
152	334339	633	473	#
153	791947	168	497	#
154	939574	472	511	#
155	343555	741	948	#
156	55290	276	86	#
157	543340	648	419	#
158	160389	729	535	#
159	873978	459	143	#
160	723221	730	286	#
161	339048	364	83	#
162	507154	653	845	#
163	470055	629	723	#
164	429180	57	24	#
165	627117	559	850	#
166	963269	954	357	#
167	650396	657	46	#
168	393824	189	384	#
169	321446	774	609	#
170	448743	602	643	#
171	527221	3	77	#
172	147268	267	575	#
173	307996	574	38	#
174	748538	183	249	#
175	249568	369	518	#
176	809347	665	388	#
177	697764	349	502	#
178	470992	203	999	#
179	912564	718	362	#
180	341259	722	994	#
181	525209	538	633	#
182	745657	773	672	#
183	455669	761	64	#
184	160151	431	189	#
185	336732	507	836	#
186	421092	271	923	#
187	702767	681	828	#
188	282646	848	617	#
189	743248	851	759	#
190	172416	189	94	#
191	17495	975	685	#
192	126147	736	985	#
193	681038	413	823	#
194	633822	8	683	#
195	957840	616	70	#
196	41982	222	857	#
197	540005	513	47	#
198	875081	15	204	#
199	885904	614	332	#
200	485317	184	177	#
201	979204	216	817	#
202	920146	902	546	#
203	215116	890	814	#
204	706063	355	440	#
205	703905	766	473	#
206	721416	648	164	#
207	23112	601	610	#
208	844694	759	32	#
209	571173	492	905	#
210	950524	920	543	#
211	210782	384	547	#
212	68503	590	939	#
213	513695	681	535	#
214	25596	406	890	#
215	505598	493	113	#
216	728155	603	226	#
217	112708	652	970	#
218	80003	732	420	#
219	70733	35	840	#
220	651598	176	998	#
221	445870	943	405	#
222	687358	567	900	#
223	643381	850	818	#
224	432125	752	837	#
225	616875	747	67	#
226	424897	418	540	#
227	260389	745	49	#
228	578478	476	115	#
229	219725	507	761	#
230	99808	510	938	#
231	183134	968	188	#
232	455793	937	874	#
233	777776	535	794	#
234	232265	526	563	#
235	474728	63	778	#
236	194447	487	551	#
237	848831	486	884	#
238	221107	334	173	#
239	351090	965	995	#
240	926735	100	139	#
241	222390	951	256	#
242	283621	563	776	#
243	385113	406	19	#
244	435046	152	539	#
245	220279	806	871	#
246	514849	350	778	#
247	523920	516	106	#
248	275779	379	925	#
249	110772	791	961	#
250	243246	889	605	#
251	738631	200	631	#
252	755732	273	767	#
253	669282	113	800	#
254	742247	44	423	#
255	691730	86	59	#
256	466790	878	78	#
257	873028	122	841	#
258	499161	185	892	#
259	728479	555	24	#
260	974244	677	184	#
261	56837	521	723	#
262	836323	570	795	#
263	597062	20	210	#
264	357479	643	214	#
265	833415	541	873	#
266	151281	644	459	#
267	820547	492	877	#
268	631550	376	786	#
269	991853	953	682	#
270	304127	949	752	#
271	497255	489	30	#
272	256660	678	553	#
273	27547	89	840	#
274	376448	16	303	#
275	331708	427	486	#
276	450959	555	749	#
277	66766	189	526	#
278	787548	289	115	#
279	904756	978	31	#
280	451347	674	401	#
281	668141	584	387	#
282	443996	860	939	#
283	9414	604	891	#
284	167336	271	890	#
285	296906	893	604	#
286	566643	175	481	#
287	410928	440	74	#
288	403864	991	407	#
289	457860	789	950	#
290	168195	895	912	#
291	660046	554	968	#
292	409483	53	189	#
293	368919	864	433	#
294	911451	328	834	#
295	793654	876	209	#
296	464639	154	922	#
297	284772	335	305	#
298	565368	886	181	#
299	515090	501	821	#
300	448657	221	44	#
301	812379	443	343	#
302	279081	312	689	#
303	47494	553	989	#
304	310611	289	389	#
305	766542	470	813	#
306	933668	172	480	#
307	509528	484	735	#
308	474807	484	453	#
309	811206	155	511	#
310	412457	724	969	#
311	757388	324	445	#
312	902187	676	892	#
313	633975	611	461	#
314	492435	967	625	#
315	975974	810	968	#
316	629508	965	426	#
317	67835	253	541	#
318	425383	885	215	#
319	362873	157	612	#
320	553452	166	349	#
321	62597	570	422	#
322	105786	386	188	#
323	430893	220	885	#
324	310701	530	359	#
325	923115	68	856	#
326	955712	627	341	#
327	329498	646	935	#
328	730820	410	666	#
329	772960	785	0	#
330	471481	686	726	#
331	145893	7	107	#
332	269217	536	961	#
333	818686	353	487	#
334	434167	395	588	#
335	57621	185	381	#
336	434614	215	404	#
337	25960	713	515	#
338	481363	937	325	#
339	57371	53	914	#
340	740717	191	967	#
341	166141	155	374	#
342	450988	555	327	#
343	515969	253	878	#
344	476014	734	168	#
345	538902	795	331	#
346	253557	504	179	#
347	271966	15	539	#
348	299051	360	883	#
349	758571	367	192	#
350	105850	569	37	#
351	88348	240	861	#
352	638624	223	524	#
353	841203	923	573	#
354	599361	165	723	#
355	973052	987	962	#
356	278170	550	96	#
357	25097	992	611	#
358	98609	440	782	#
359	966592	428	647	#
360	609383	896	569	#
361	675541	439	760	#
362	419170	122	417	#
363	925165	462	45	#
364	489614	423	501	#
365	687845	143	895	#
366	159217	211	308	#
367	611334	518	538	#
368	677811	486	457	#
369	730906	792	133	#
370	721982	92	100	#
371	8569	825	276	#
372	561227	944	151	#
373	733276	793	503	#
374	224749	289	563	#
375	334389	49	8	#
376	535596	634	113	#
377	268448	166	456	#
378	631993	2	78	#
379	295292	999	816	#
380	540136	629	129	#
381	56156	911	767	#
382	549779	544	199	#
383	932553	749	698	#
384	60279	471	383	#
385	69169	422	582	#
386	883451	308	745	#
387	100802	540	516	#
388	439166	911	974	#
389	674429	720	870	#
390	683437	642	363	#
391	522289	508	429	#
392	737305	479	524	#
393	594404	733	406	#
394	911429	45	298	#
395	212095	766	927	#
396	160736	404	732	#
397	47070	191	98	#
398	962268	892	895	#
399	288320	930	17	#
400	363954	809	785	#
401	305737	461	545	#
402	721325	649	593	#
403	103330	462	265	#
404	705921	147	658	#
405	754538	82	375	#
406	852622	346	167	#
407	766303	900	941	#
408	886702	7	300	#
409	740376	702	10	#
410	263882	544	29	#
411	404233	230	226	#
412	768762	477	985	#
413	622724	440	961	#
414	129599	421	177	#
415	530792	704	661	#
416	650284	848	731	#
417	181195	981	910	#
418	55188	114	443	#
419	184346	442	351	#
420	726995	551	132	#
421	286337	16	917	#
422	501632	270	910	#
423	754398	122	637	#
424	982268	555	870	#
425	597558	967	342	#
426	262577	234	886	#
427	757817	290	173	#
428	670309	467	370	#
429	196463	647	500	#
430	880665	673	143	#
431	42524	75	148	#
432	901195	197	720	#
433	963710	301	393	#
434	427552	117	902	#
435	698748	941	180	#
436	455838	875	490	#
437	179559	642	105	#
438	57377	156	784	#
439	230302	50	971	#
440	819335	590	797	#
441	85929	873	107	#
442	415765	480	917	#
443	586243	423	925	#
444	847982	175	669	#
445	851445	310	223	#
446	69292	421	599	#
447	454318	294	227	#
448	412901	160	76	#
449	687791	197	521	#
450	71834	293	916	#
451	671143	178	389	#
452	585790	426	839	#
453	479887	517	357	#
454	46642	656	4	#
455	781443	536	675	#
456	353034	409	580	#
457	714829	945	411	#
458	413170	151	200	#
459	173031	335	337	#
460	726030	666	324	#
461	273166	555	962	#
462	786695	15	785	#
463	990568	828	232	#
464	330148	565	274	#
465	625526	76	49	#
466	22228	322	346	#
467	276457	133	73	#
468	833668	861	645	#
469	549550	891	73	#
470	741807	936	290	#
471	760258	311	908	#
472	762238	37	32	#
473	834980	145	472	#
474	590509	341	129	#
475	99400	494	726	#
476	533921	981	523	#
477	813887	614	319	#
478	509801	964	765	#
479	516330	225	273	#
480	754495	891	581	#
481	470775	386	835	#
482	330340	552	352	#
483	954895	72	669	#
484	601105	214	921	#
485	432570	947	281	#
486	287338	635	665	#
487	538076	763	739	#
488	273088	931	106	#
489	187464	255	386	#
490	201938	167	933	#
491	118281	712	626	#
492	139465	43	949	#
493	356925	198	319	#
