%% File generated by CATS v.2.1Mon May  2 15:53:20 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 4000; Distribution: L3; Runs: 5; Seed: 1462237422
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 2).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 4000
dummy 0

0	65.6464	39	25	#
1	909.281	35	77	#
2	947.607	49	5	#
3	241.65	43	34	#
4	472.753	7	13	#
5	264.828	22	56	#
6	702.291	0	41	#
7	553.638	92	96	#
8	425.963	16	49	#
9	785.695	18	60	#
10	966.404	57	82	#
11	435.349	61	55	#
12	646.354	44	11	#
13	998.011	94	35	#
14	94.2728	4	69	#
15	305.283	64	53	#
16	1.61219	94	25	#
17	659.129	39	9	#
18	792.163	25	99	#
19	496.28	76	90	#
20	169.693	70	73	#
21	372.468	81	21	#
22	229.582	64	49	#
23	355.774	14	26	#
24	775.914	38	42	#
25	943.383	13	20	#
26	162.303	65	92	#
27	144.374	75	47	#
28	480.47	55	96	#
29	180.087	24	16	#
30	483.021	47	54	#
31	391.726	86	16	#
32	839.41	9	47	#
33	478.483	0	13	#
34	449.435	78	32	#
35	481.43	6	54	#
36	83.5716	1	7	#
37	321.213	28	12	#
38	497.899	85	69	#
39	140.881	48	2	#
40	692.069	20	59	#
41	322.195	27	28	#
42	612.267	93	52	#
43	378.718	10	58	#
44	164.794	47	93	#
45	22.8505	71	55	#
46	122.89	74	23	#
47	585.939	55	46	#
48	585.056	19	81	#
49	609.315	18	7	#
50	263.945	55	36	#
51	355.951	98	61	#
52	515.432	45	19	#
53	872.58	83	99	#
54	774.015	3	35	#
55	723.378	79	6	#
56	876.205	78	17	#
57	377.885	33	76	#
58	314.959	53	76	#
59	305.208	62	39	#
60	765.518	43	6	#
61	68.7034	29	14	#
62	468.639	1	34	#
63	182.343	38	22	#
64	363.408	9	97	#
65	647.82	29	18	#
66	351.255	2	97	#
67	62.0746	47	44	#
68	529.544	87	18	#
69	422.408	3	68	#
70	669.848	43	84	#
71	934.751	56	51	#
72	31.446	34	80	#
73	557.671	44	63	#
74	598.67	31	58	#
75	358.167	26	35	#
76	213.765	94	64	#
77	584.934	22	82	#
78	619.166	35	34	#
79	983.138	13	19	#
80	377.459	16	97	#
81	127.4	88	76	#
82	517.407	73	72	#
83	776.568	21	98	#
84	982.113	83	8	#
85	258.243	40	34	#
86	454.772	40	42	#
87	777.023	40	45	#
88	301.354	88	94	#
89	481.416	55	1	#
90	418.504	38	16	#
91	602.075	79	48	#
92	370.835	19	88	#
93	737.346	14	98	#
94	274.927	55	76	#
95	333.07	62	33	#
96	975.493	0	15	#
97	967.417	60	72	#
98	55.3889	10	87	#
99	645.056	82	22	#
100	266.922	52	3	#
101	928.424	81	41	#
102	328.7	2	41	#
103	987.569	31	23	#
104	106.48	14	23	#
105	108.601	74	90	#
106	488.347	88	64	#
107	413.263	43	55	#
108	853.08	34	50	#
109	659.726	11	30	#
110	302.227	80	73	#
111	999.877	43	39	#
112	498.917	58	68	#
113	296.592	7	51	#
114	40.2451	63	23	#
115	217.888	48	76	#
116	166.142	83	44	#
117	798.058	47	27	#
118	699.359	41	42	#
119	559.225	60	66	#
120	730.656	57	26	#
121	252.484	14	42	#
122	535.478	34	63	#
123	117.516	54	78	#
124	391.049	37	81	#
125	21.5761	64	7	#
126	500.634	36	61	#
127	50.6653	87	5	#
128	409.299	90	29	#
129	479.022	3	1	#
130	402.145	3	57	#
131	995.71	92	78	#
132	752.978	4	93	#
133	408.635	83	96	#
134	106.192	12	27	#
135	766.864	83	26	#
136	57.9442	5	20	#
137	331.347	57	84	#
138	272.056	90	92	#
139	480.966	82	93	#
140	376.665	84	10	#
141	784.842	46	19	#
142	503.508	68	88	#
143	85.5232	32	73	#
144	152.373	86	73	#
145	99.9891	52	27	#
146	960.608	26	60	#
147	516.861	73	93	#
148	244.623	53	6	#
149	825.153	49	48	#
150	753.885	62	59	#
151	225.246	66	24	#
152	45.0883	94	81	#
153	79.2785	16	66	#
154	801.773	91	13	#
155	27.9947	89	65	#
156	248.796	26	28	#
157	615.963	90	54	#
158	873.986	46	96	#
159	250.061	38	40	#
160	467.847	34	71	#
161	836.61	5	83	#
162	792.431	16	43	#
163	803.4	65	43	#
164	920.908	37	10	#
165	968.51	83	76	#
166	913.761	56	31	#
167	269.813	29	19	#
168	28.6054	80	14	#
169	925.147	82	93	#
170	191.8	49	17	#
171	574.692	8	14	#
172	64.9864	32	6	#
173	277.27	55	4	#
174	103.897	96	35	#
175	468.213	54	59	#
176	528.418	63	11	#
177	304.825	88	78	#
178	234.758	16	46	#
179	622.433	35	36	#
180	618.089	45	5	#
181	276.578	78	38	#
182	228.164	59	84	#
183	673.371	43	63	#
184	948.22	78	8	#
185	155.472	56	10	#
186	446.924	55	60	#
187	311.553	64	60	#
188	261.528	41	80	#
189	577.038	17	12	#
190	1.99354	2	18	#
191	487.371	40	4	#
192	573.619	35	92	#
193	653.532	24	81	#
194	722.253	63	10	#
195	742.81	23	4	#
196	594.947	67	32	#
197	360.358	28	23	#
198	208.361	41	44	#
199	511.978	37	20	#
200	937.703	35	17	#
201	640.359	83	56	#
202	840.472	97	78	#
203	212.16	40	54	#
204	69.3902	69	34	#
205	77.0595	65	67	#
206	655.512	79	39	#
207	946.809	75	51	#
208	67.5738	15	61	#
209	935.207	25	86	#
210	462.046	54	48	#
211	393.519	19	10	#
212	353.034	23	35	#
213	426.073	46	21	#
214	678.311	47	89	#
215	794.31	8	44	#
216	919.676	43	63	#
217	340.017	96	99	#
218	842.47	78	53	#
219	102.816	64	96	#
220	374.543	58	89	#
221	298.585	95	99	#
222	905.953	20	27	#
223	82.6472	36	84	#
224	882.22	77	39	#
225	145.776	55	86	#
226	555.526	75	1	#
227	162.331	84	33	#
228	954.064	17	6	#
229	740.524	2	45	#
230	363.514	59	56	#
231	913.116	73	28	#
232	809.854	85	74	#
233	181.689	6	45	#
234	406.748	61	50	#
235	264.222	91	6	#
236	690.644	52	20	#
237	328.943	75	16	#
238	663.298	55	40	#
239	752.942	25	34	#
240	236.439	34	28	#
241	148.574	88	11	#
242	453.693	56	40	#
243	830.779	76	81	#
244	627.399	72	76	#
245	667.074	74	57	#
246	74.1505	59	87	#
247	227.346	15	83	#
248	956.222	33	46	#
249	154.257	4	76	#
250	624.828	95	9	#
251	913.259	46	39	#
252	73.4452	32	88	#
253	879.764	9	84	#
254	972.499	15	76	#
255	829.152	60	43	#
256	587.313	34	83	#
257	396.824	47	1	#
258	600.832	49	40	#
259	848.846	22	31	#
260	209.381	88	27	#
261	31.758	93	63	#
262	418.335	86	1	#
263	563.43	89	77	#
264	313.466	45	26	#
265	621.565	25	31	#
266	803.882	42	75	#
267	296.477	48	26	#
268	467.249	82	73	#
269	557.54	55	13	#
270	266.261	90	35	#
271	393.685	43	49	#
272	177.456	93	68	#
273	542.157	14	99	#
274	502.217	86	88	#
275	789.883	83	47	#
276	903.011	14	93	#
277	75.5929	93	59	#
278	989.41	56	6	#
279	831.917	52	56	#
280	761.528	27	49	#
281	169.67	21	58	#
282	474.104	23	83	#
283	442.936	49	52	#
284	48.6688	84	75	#
285	701.595	96	31	#
286	334.011	83	19	#
287	244.347	75	72	#
288	242.966	34	96	#
289	923.082	1	5	#
290	708.395	19	66	#
291	281.521	5	83	#
292	466.958	53	28	#
293	459.321	50	67	#
294	973.044	20	46	#
295	162.978	49	82	#
296	689.782	62	58	#
297	141.963	66	92	#
298	464.237	18	53	#
299	677.174	38	86	#
300	272.485	16	72	#
301	928.596	72	19	#
302	350.327	72	13	#
303	265.341	21	88	#
304	981.306	95	44	#
305	441.22	93	15	#
306	921.831	46	49	#
307	894.681	7	37	#
308	551.217	31	25	#
309	186.242	15	35	#
310	686.961	51	93	#
311	250.327	90	1	#
312	340.478	80	24	#
313	676.747	25	53	#
314	288.467	25	58	#
315	488.937	10	36	#
316	89.6739	45	81	#
317	793.418	54	8	#
318	275.88	88	86	#
319	942.829	98	0	#
320	647.732	51	7	#
321	456.433	53	94	#
322	988.275	31	19	#
323	707.368	69	66	#
324	831.639	6	32	#
325	6.35344	58	0	#
326	711.903	6	7	#
327	834.774	40	36	#
328	948.687	71	63	#
329	667.088	3	62	#
330	656.641	61	85	#
331	477.395	30	40	#
332	454.316	73	92	#
333	7.34798	7	36	#
334	474.324	56	12	#
335	340.358	42	76	#
336	441.437	30	45	#
337	457.004	73	68	#
338	146.618	89	32	#
339	18.9794	86	17	#
340	276.539	17	99	#
341	59.0363	6	63	#
342	272.995	79	30	#
343	496.667	8	70	#
344	504.068	75	97	#
345	743.429	63	90	#
346	560.353	65	53	#
347	284.61	79	74	#
348	845.317	43	58	#
349	352.876	65	27	#
350	671.438	40	16	#
351	400.412	88	10	#
352	605.272	79	57	#
353	397.301	3	42	#
354	342.995	42	43	#
355	848.043	6	94	#
356	376.107	1	97	#
357	390.212	63	95	#
358	696.796	68	64	#
359	199.849	77	26	#
360	566.898	19	31	#
361	559.285	99	77	#
362	94.6787	82	31	#
363	750.793	46	9	#
364	895.037	35	0	#
365	520.394	62	72	#
366	436.451	86	91	#
367	958.002	89	86	#
368	617.009	50	37	#
369	61.7055	86	88	#
370	968.106	87	65	#
371	171.827	12	4	#
372	447.94	72	77	#
373	765.32	8	87	#
374	4.96672	3	59	#
375	169.163	95	88	#
376	985.489	90	30	#
377	670.215	42	98	#
378	324.928	69	85	#
379	611.1	9	61	#
380	101.353	9	28	#
381	283.389	27	40	#
382	742.527	6	19	#
383	145.167	6	8	#
384	451.469	91	56	#
385	817.027	17	98	#
386	723.505	26	59	#
387	571.526	40	54	#
388	664.814	55	27	#
389	768.253	77	27	#
390	77.3195	32	15	#
391	891.303	69	0	#
392	252.828	12	17	#
393	674.334	36	0	#
394	303.839	43	56	#
395	486.667	38	30	#
396	111.559	7	69	#
397	738.881	33	21	#
398	149.391	23	82	#
399	463.763	17	23	#
400	112.728	88	82	#
401	812.008	56	25	#
402	306.111	23	28	#
403	863.875	93	84	#
404	862.167	7	49	#
405	59.4013	6	18	#
