%% File generated by CATS v.2.1Sun May  1 22:53:06 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 1000; Distribution: L3; Runs: 5; Seed: 1462167016
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 1000
dummy 0

0	358.303	69	70	72	#
1	512.282	22	77	90	#
2	349.399	8	31	88	#
3	636.825	14	28	30	#
4	981.187	33	45	84	#
5	691.137	13	21	85	#
6	95.5138	1	64	74	#
7	265.094	13	50	67	#
8	218.597	20	24	26	#
9	959.36	25	56	68	#
10	639.747	22	48	65	#
11	915.749	2	45	70	#
12	92.4232	1	11	78	#
13	7.83837	34	86	98	#
14	123.466	1	43	72	#
15	924.679	3	14	42	#
16	256.853	47	73	98	#
17	479.038	11	35	98	#
18	485.106	3	59	89	#
19	476.519	21	42	65	#
20	454.45	42	80	88	#
21	393.013	8	32	57	#
22	949.118	21	41	73	#
23	925.346	27	35	64	#
24	925.67	11	86	96	#
25	203.596	13	14	41	#
26	399.988	7	22	41	#
27	83.4455	10	12	54	#
28	947.581	77	85	90	#
29	473.069	14	80	89	#
30	442.114	22	68	89	#
31	91.4426	20	76	81	#
32	927.583	22	25	59	#
33	403.574	43	65	80	#
34	196.304	4	7	48	#
35	733.072	5	63	72	#
36	727.897	12	13	95	#
37	713.561	1	64	67	#
38	133.707	53	63	80	#
39	307.872	13	14	74	#
40	146.612	8	28	53	#
41	597.546	0	48	72	#
42	497.919	20	63	91	#
43	425.079	1	14	76	#
44	731.064	37	61	86	#
45	757.469	40	44	87	#
46	116.084	3	58	92	#
47	332.012	27	42	77	#
48	349.342	11	18	75	#
49	743.919	15	46	87	#
50	649.742	2	48	63	#
51	640.218	34	48	53	#
52	195.68	40	41	81	#
53	95.5249	1	32	83	#
54	586.221	23	27	64	#
55	562.669	9	48	80	#
56	155.538	3	44	58	#
57	14.774	47	61	80	#
58	521.348	53	67	95	#
59	25.2833	12	21	71	#
60	706.146	25	55	80	#
61	568.56	40	67	81	#
62	796.247	6	83	89	#
63	111.814	9	78	88	#
64	718.073	72	91	97	#
65	929.571	31	69	93	#
66	563.278	6	45	83	#
67	868.52	43	66	92	#
68	121.89	28	48	93	#
69	119.226	61	62	72	#
70	725.047	11	79	89	#
71	372.854	6	15	33	#
72	307.859	8	52	73	#
73	302.902	29	59	97	#
74	200.214	7	20	53	#
75	593.489	65	72	95	#
76	189.248	20	58	62	#
77	312.321	14	18	60	#
78	851.315	4	51	89	#
79	896.197	31	39	91	#
80	886.648	13	36	64	#
81	267.872	52	75	99	#
82	206.49	49	52	71	#
83	635.348	2	8	34	#
84	820.337	7	75	77	#
85	338.109	0	68	71	#
86	150.032	1	80	84	#
87	699.573	13	30	56	#
88	257.797	51	60	92	#
89	220.989	66	87	89	#
90	616.901	12	94	95	#
91	609.244	19	63	66	#
92	476.51	0	24	99	#
93	69.5143	58	63	82	#
94	576.354	4	55	81	#
95	13.4342	21	26	74	#
96	952.221	19	54	98	#
97	834.418	66	80	88	#
98	839.868	26	76	85	#
99	684.003	59	90	97	#
100	232.8	3	25	64	#
101	246.566	20	65	81	#
102	478.484	19	90	95	#
103	354.473	29	46	48	#
104	407.869	41	54	71	#
105	911.724	66	83	89	#
106	884.758	0	19	83	#
107	1.35124	33	61	74	#
108	334.352	86	87	95	#
109	240.342	12	21	48	#
110	764.45	15	49	59	#
111	415.545	66	75	82	#
112	28.1	29	50	62	#
113	185.025	4	45	55	#
114	593.121	55	71	93	#
115	161.543	47	60	93	#
116	881.75	11	14	64	#
117	8.32568	82	87	99	#
118	322.793	7	35	59	#
119	271.998	43	47	69	#
120	618.973	19	45	83	#
121	553.544	33	70	80	#
122	373.823	8	21	72	#
123	275.39	42	48	73	#
124	145.264	9	22	56	#
125	741.16	9	23	48	#
126	197.155	29	45	84	#
127	404.406	55	90	95	#
128	705.438	10	18	21	#
129	263.576	59	83	97	#
130	942.094	11	24	85	#
131	82.7046	33	36	69	#
132	7.98649	49	88	92	#
133	700.817	9	38	59	#
134	14.7774	1	30	31	#
135	37.7161	1	55	86	#
136	226.437	49	51	55	#
137	529.849	29	49	96	#
138	562.476	16	43	67	#
139	637.14	19	38	53	#
140	37.8937	13	68	85	#
141	750.167	26	33	97	#
142	168.905	2	33	91	#
143	296.79	71	75	83	#
144	108.903	28	60	93	#
145	672.448	41	78	98	#
