%% File generated by CATS v.2.1Sun May  1 22:53:06 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 1000; Distribution: L3; Runs: 5; Seed: 1462167016
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 1000
dummy 0

0	824.317	40	55	83	#
1	134.047	20	27	49	#
2	189.738	20	21	70	#
3	683.226	31	78	99	#
4	164.662	37	41	90	#
5	271.145	22	45	60	#
6	684.554	0	56	63	#
7	906.087	1	37	64	#
8	343.955	7	39	70	#
9	567.942	32	43	89	#
10	797.273	25	54	94	#
11	929.44	1	19	40	#
12	375.594	50	64	86	#
13	97.1268	65	81	87	#
14	7.68363	22	26	99	#
15	50.5848	18	27	57	#
16	34.3028	39	53	99	#
17	724.993	4	26	50	#
18	787.231	13	45	65	#
19	229.981	10	14	46	#
20	867.826	9	21	50	#
21	526.831	18	23	34	#
22	904.687	32	74	94	#
23	996.421	18	61	87	#
24	195.993	10	21	70	#
25	721.926	7	16	43	#
26	49.2619	8	76	82	#
27	983.127	19	29	86	#
28	819.803	14	31	70	#
29	413.291	29	71	76	#
30	618.83	30	38	90	#
31	504.923	27	49	67	#
32	413.189	15	42	98	#
33	667.315	23	56	95	#
34	770.894	22	39	81	#
35	836.64	19	43	51	#
36	820.11	36	55	56	#
37	718.468	18	65	94	#
38	83.9771	8	21	61	#
39	891.77	30	32	90	#
40	3.61094	16	39	62	#
41	34.1732	26	40	94	#
42	574.83	3	42	57	#
43	767.277	10	22	28	#
44	960.942	9	14	99	#
45	459.547	62	86	90	#
46	250.552	9	46	67	#
47	70.0442	6	25	64	#
48	209.034	42	56	63	#
49	924.635	1	92	97	#
50	693.908	59	80	96	#
51	305.112	47	58	77	#
52	589.614	72	88	90	#
53	579.885	0	36	66	#
54	859.999	71	85	99	#
55	633.25	10	41	81	#
56	548.24	47	87	90	#
57	34.7684	7	13	36	#
58	941.657	26	59	65	#
59	731.163	1	35	38	#
60	662.791	11	28	96	#
61	40.157	45	52	95	#
62	148.328	25	68	74	#
63	379.046	10	71	84	#
64	833.889	2	26	53	#
65	470.323	69	92	94	#
66	375.41	1	8	25	#
67	732.535	4	58	77	#
68	406.774	32	73	84	#
69	186.591	8	29	33	#
70	658.554	5	17	54	#
71	486.071	26	48	66	#
72	744.17	39	41	99	#
73	614.673	56	64	71	#
74	557.472	7	76	78	#
75	384.715	38	87	96	#
76	19.6705	29	30	91	#
77	117.725	17	55	76	#
78	863.786	6	24	70	#
79	791.443	40	52	64	#
80	251.175	18	70	82	#
81	497.137	29	36	73	#
82	277.436	4	63	64	#
83	266.957	11	82	84	#
84	843.907	7	32	99	#
85	203.117	28	39	63	#
86	946.19	25	84	92	#
87	440.227	17	38	86	#
88	395.352	4	86	99	#
89	808.007	35	77	89	#
90	774.749	8	26	69	#
91	86.5873	25	45	92	#
92	54.6671	23	43	58	#
93	772.429	51	56	58	#
94	504.432	12	91	94	#
95	847.31	36	44	73	#
96	750.206	42	59	71	#
97	239.297	6	21	62	#
98	894.727	5	48	67	#
99	138.491	3	47	61	#
100	467.417	27	72	88	#
101	176.944	24	57	82	#
102	239.579	7	36	75	#
103	596.266	10	17	43	#
104	416.89	24	40	69	#
105	505.993	57	74	85	#
106	230.254	3	37	67	#
107	274.804	11	75	86	#
108	486.035	17	33	35	#
109	709.897	8	11	56	#
110	208.075	2	25	44	#
111	141.734	65	74	90	#
112	106.344	18	35	69	#
113	524.548	47	65	69	#
114	240.944	45	74	95	#
115	187.396	37	81	94	#
116	915.154	65	67	75	#
117	926.228	17	59	96	#
118	527.563	25	63	97	#
119	714.336	4	10	60	#
120	840.804	5	75	82	#
121	426.739	49	81	84	#
122	883.262	29	71	84	#
123	623.433	25	52	97	#
124	490.105	58	72	95	#
125	617.143	31	34	77	#
126	311.332	32	59	62	#
127	763.091	22	30	42	#
128	967.018	38	61	99	#
129	151.491	57	90	97	#
130	792.136	31	52	55	#
131	494.194	38	75	78	#
132	777.547	44	53	90	#
133	926.977	8	15	88	#
134	327.609	41	50	76	#
135	387.404	4	53	73	#
136	458.993	60	64	87	#
137	518.552	13	46	85	#
138	968.411	4	30	96	#
139	708.43	42	64	73	#
140	695.449	12	22	38	#
141	50.1011	34	35	60	#
142	111.261	13	43	54	#
143	931.458	54	66	86	#
144	568.182	32	54	59	#
145	188.52	13	26	41	#
146	765.715	50	56	96	#
147	819.598	39	52	94	#
148	817.439	7	48	99	#
149	102.405	2	33	56	#
150	413.744	42	64	88	#
151	46.1487	13	60	70	#
152	377.622	17	51	84	#
153	439.614	7	45	82	#
154	1.20771	31	63	69	#
155	673.162	40	75	87	#
156	941.96	25	76	91	#
157	153.508	2	17	42	#
158	72.2099	19	46	96	#
159	625.354	22	25	89	#
160	900.357	39	63	69	#
161	738.167	4	17	74	#
162	963.863	4	31	89	#
163	333.123	59	64	92	#
164	131.127	29	36	97	#
165	670.048	34	58	75	#
166	779.551	0	61	97	#
167	999.102	65	73	76	#
168	179.672	67	73	87	#
169	844.278	14	19	47	#
170	91.2418	12	18	27	#
171	341.032	15	21	61	#
172	507.821	53	83	84	#
173	541.65	7	61	98	#
174	948.341	49	50	99	#
175	204.494	26	77	84	#
176	687.28	6	35	71	#
177	217.061	18	21	44	#
178	839.487	33	38	68	#
179	467.83	22	32	46	#
180	271.371	81	85	96	#
181	293.365	13	42	75	#
182	644.469	51	63	73	#
183	740.821	44	67	89	#
184	20.2228	3	47	89	#
185	613.075	23	33	89	#
186	68.1468	3	6	19	#
187	623.529	3	46	79	#
188	104.087	23	73	77	#
189	160.698	60	90	93	#
190	292.942	27	40	82	#
191	339.012	11	51	88	#
192	367.912	0	36	43	#
193	930.96	37	61	77	#
194	479.493	25	76	82	#
195	151.996	13	21	79	#
196	955.867	61	73	94	#
197	361.339	19	58	70	#
198	596.325	33	38	74	#
199	32.765	19	63	94	#
200	216.516	60	88	95	#
201	788.566	22	75	95	#
202	576.515	58	67	84	#
203	330.585	74	89	93	#
204	748.091	45	60	76	#
205	295.986	16	17	51	#
206	59.4671	34	68	75	#
207	986.507	11	61	73	#
208	347.129	42	71	87	#
209	756.89	26	84	96	#
210	641.286	35	87	93	#
211	847.347	40	48	82	#
212	186.86	48	49	84	#
213	859.322	40	56	74	#
214	929.441	5	37	87	#
215	691.949	50	70	81	#
216	854.407	10	26	38	#
217	906.043	50	55	86	#
218	857.479	11	34	69	#
219	163.108	32	44	73	#
220	146.239	3	35	58	#
221	598.774	25	45	80	#
222	524.7	45	62	88	#
223	733.231	43	63	94	#
224	296.795	7	29	92	#
225	795.64	35	39	96	#
226	939.702	54	62	84	#
227	145.171	61	64	74	#
228	144.184	6	32	61	#
229	808.233	19	39	46	#
230	296.708	55	65	93	#
231	19.6164	51	54	92	#
232	986.853	4	60	64	#
233	54.6885	27	59	69	#
234	663.568	24	36	54	#
235	570.454	10	40	92	#
236	135.154	14	41	79	#
237	135.183	51	75	96	#
238	210.348	13	71	92	#
239	619.51	2	35	58	#
240	411.693	5	40	84	#
241	646.272	10	41	56	#
242	357.426	26	27	61	#
243	352.077	3	30	34	#
244	104.38	0	48	70	#
245	300.453	16	62	75	#
246	471.972	15	32	50	#
247	504.627	41	43	59	#
248	126.083	1	3	68	#
249	167.383	30	32	83	#
250	991.748	18	47	99	#
251	926.12	62	71	75	#
252	384.79	18	32	87	#
253	103.133	37	64	65	#
254	105.119	50	54	75	#
255	704.321	14	25	61	#
256	618.193	22	52	86	#
257	683.914	21	66	88	#
258	366.173	32	60	97	#
259	298.519	22	23	26	#
260	196.588	12	63	83	#
261	210.645	5	22	91	#
262	224.791	11	69	86	#
263	237.179	7	13	32	#
264	818.094	3	86	90	#
265	668.199	10	45	96	#
266	319.545	6	74	90	#
267	436.891	29	33	56	#
268	598.057	54	70	81	#
269	355.749	2	37	72	#
270	138.138	48	50	61	#
271	107.288	3	14	16	#
272	296.218	10	45	93	#
273	98.2608	2	43	68	#
274	725.516	21	32	84	#
275	404.112	27	35	90	#
276	478.12	21	46	79	#
277	974.953	6	84	85	#
278	594.739	12	71	97	#
279	154.242	20	27	99	#
280	700.606	34	57	78	#
281	347.475	44	68	93	#
282	240.225	6	7	86	#
283	370.592	12	71	72	#
284	504.219	7	38	89	#
285	606.408	33	42	79	#
286	267.378	22	35	40	#
287	218.738	67	69	73	#
288	740.083	18	21	95	#
289	559.237	2	44	63	#
