%% File generated by CATS v.2.1Tue May  3 05:14:02 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 500; Bids: 1000; Distribution: L3; Runs: 5; Seed: 1462275765
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 2).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 500
bids 1000
dummy 0

0	700085	210	397	#
1	499644	164	456	#
2	895151	126	207	#
3	936580	121	268	#
4	867424	120	327	#
5	561356	389	391	#
6	432773	82	453	#
7	646381	394	438	#
8	309745	216	296	#
9	541347	43	452	#
10	103605	89	245	#
11	584438	43	306	#
12	833714	182	367	#
13	891546	309	341	#
14	263011	18	252	#
15	961188	137	348	#
16	679794	274	473	#
17	162385	298	354	#
18	904800	56	399	#
19	615257	275	479	#
20	958892	105	241	#
21	243242	14	465	#
22	599829	64	147	#
23	637287	52	153	#
24	221593	196	278	#
25	936950	283	332	#
26	796983	184	335	#
27	130449	188	327	#
28	520209	305	434	#
29	564106	151	286	#
30	30709	128	330	#
31	668597	120	193	#
32	692940	68	110	#
33	652389	300	347	#
34	160210	316	373	#
35	192172	180	193	#
36	384611	49	245	#
37	644993	125	318	#
38	307894	67	483	#
39	999754	84	288	#
40	247457	318	477	#
41	645274	214	240	#
42	576046	35	167	#
43	357759	438	447	#
44	487496	325	429	#
45	45650	439	490	#
46	354961	349	419	#
47	254401	183	367	#
48	258622	5	274	#
49	121044	179	207	#
50	343976	128	410	#
51	393545	278	403	#
52	600673	318	370	#
53	313433	32	427	#
54	586835	41	438	#
55	570599	20	290	#
56	584544	62	260	#
57	616386	38	458	#
58	469230	280	404	#
59	741555	171	481	#
60	903786	336	373	#
61	668335	326	356	#
62	880959	104	122	#
63	17691	357	425	#
64	346810	380	469	#
65	471489	69	146	#
66	546224	12	42	#
67	356449	105	220	#
68	827551	110	373	#
69	20037	263	489	#
70	858671	431	497	#
71	222279	265	449	#
72	47725	23	32	#
73	106105	58	458	#
74	704923	256	309	#
75	42827	254	383	#
76	435004	142	434	#
77	593787	46	165	#
78	550839	299	421	#
79	953039	122	159	#
80	944974	242	331	#
81	38830	84	210	#
82	124370	363	409	#
83	404426	331	407	#
84	248585	9	11	#
85	571834	468	479	#
86	30619	166	291	#
87	504914	150	249	#
88	41222	253	403	#
89	953287	154	480	#
90	548303	204	367	#
91	966957	0	116	#
92	916196	51	174	#
93	5744	35	49	#
94	198716	169	419	#
95	782812	82	337	#
96	828393	216	411	#
97	697903	152	304	#
98	762156	20	474	#
99	955252	362	401	#
100	438502	392	401	#
101	822325	338	410	#
102	602854	52	384	#
103	13231	434	449	#
104	52337	115	322	#
105	907718	293	473	#
106	108947	167	309	#
107	593113	387	396	#
108	852593	16	369	#
109	32019	116	363	#
110	963156	199	454	#
111	9330	136	283	#
112	233347	118	186	#
113	957187	28	98	#
114	833444	22	181	#
115	650674	253	426	#
116	283699	104	263	#
117	253502	113	287	#
118	958953	238	423	#
119	880765	175	350	#
120	491421	222	389	#
121	192187	318	474	#
122	349667	2	105	#
123	289301	400	423	#
124	137047	33	87	#
125	391856	126	444	#
126	810077	178	424	#
127	14194	266	414	#
128	382432	353	438	#
129	847444	70	280	#
130	426215	78	473	#
131	47990	143	411	#
132	906005	186	354	#
133	750076	95	441	#
134	256975	49	310	#
135	53660	22	411	#
136	952328	198	286	#
137	732357	405	410	#
138	777046	73	274	#
139	77924	92	429	#
140	620548	128	428	#
141	14792	106	335	#
142	709014	16	82	#
143	482149	306	487	#
144	61197	12	169	#
145	663709	260	348	#
146	632265	13	431	#
147	463292	108	474	#
148	351645	427	499	#
149	436987	26	129	#
150	589163	84	250	#
151	246421	255	256	#
152	217549	75	76	#
153	738005	44	209	#
154	544152	136	239	#
155	666673	390	492	#
156	422559	93	192	#
157	127100	273	462	#
158	255741	185	491	#
159	676806	98	145	#
160	695334	226	361	#
161	869189	206	314	#
162	958046	90	259	#
163	806225	215	277	#
164	57112	151	376	#
165	701312	209	398	#
166	328234	7	202	#
167	731949	192	451	#
168	582260	144	327	#
169	569243	65	361	#
170	945887	183	482	#
171	609620	14	352	#
172	117861	185	383	#
173	551926	111	437	#
174	784219	87	449	#
175	345581	46	398	#
176	627636	122	387	#
177	719695	291	443	#
178	962137	254	263	#
179	496114	16	119	#
180	353681	15	464	#
181	769647	178	230	#
182	828213	103	112	#
183	368212	216	327	#
184	321495	280	473	#
185	71300	252	297	#
186	537439	111	411	#
187	313330	345	363	#
188	186661	135	369	#
189	219194	48	161	#
190	260818	439	484	#
191	281185	212	353	#
192	543940	85	328	#
193	417180	214	254	#
194	474809	268	298	#
195	799283	3	63	#
196	522273	48	366	#
197	462063	82	461	#
198	897799	271	291	#
199	513897	248	415	#
200	374663	285	311	#
201	811468	443	493	#
202	356322	336	475	#
203	852859	269	395	#
204	364649	267	445	#
205	131389	222	375	#
206	503807	340	402	#
207	817016	36	184	#
208	247280	13	120	#
209	850989	59	347	#
210	5143	152	494	#
211	177432	358	431	#
212	160398	354	468	#
213	993738	433	473	#
214	714211	147	158	#
215	735377	253	335	#
216	571638	82	129	#
217	901802	369	431	#
218	978449	95	378	#
219	812464	62	204	#
220	779745	58	403	#
221	281304	169	482	#
222	521061	82	349	#
223	783793	112	376	#
224	229456	68	359	#
225	235405	48	449	#
226	191182	27	337	#
227	486900	161	193	#
228	872880	371	410	#
229	945344	11	132	#
230	95503	396	417	#
231	457343	45	128	#
232	974624	9	66	#
233	341169	99	235	#
234	388731	203	469	#
235	615877	37	355	#
236	12243	193	276	#
237	267847	354	430	#
238	8969	170	264	#
239	704774	29	275	#
240	739257	437	495	#
241	202098	420	494	#
242	398588	115	185	#
243	118661	185	308	#
244	548099	314	477	#
245	773292	91	147	#
246	299305	160	364	#
247	959451	209	292	#
248	160024	148	152	#
249	60233	191	295	#
250	896647	328	460	#
251	60992	256	415	#
252	465076	279	326	#
253	605995	239	301	#
254	305495	177	458	#
255	256908	177	315	#
256	296537	295	382	#
257	156055	47	52	#
258	823254	174	250	#
259	418902	35	48	#
260	731463	276	336	#
261	480927	146	397	#
262	765953	321	478	#
263	371310	445	481	#
264	514538	254	401	#
265	102985	81	313	#
266	577276	167	343	#
267	23795	102	174	#
268	680920	141	264	#
269	977004	13	290	#
270	340383	345	396	#
271	275260	268	481	#
272	851374	319	359	#
273	953595	76	206	#
274	703360	14	29	#
275	980024	70	435	#
276	857822	72	263	#
277	321766	81	340	#
278	474000	142	468	#
279	568178	307	381	#
280	869689	63	426	#
281	628395	303	480	#
282	968242	8	413	#
283	546388	356	375	#
284	492856	261	314	#
285	914950	27	446	#
286	375450	16	148	#
287	828051	253	418	#
288	37532	58	440	#
289	211067	252	317	#
290	496334	231	334	#
291	641907	111	255	#
292	354551	141	371	#
293	655878	242	408	#
294	826043	289	306	#
295	119687	23	469	#
296	49017	63	272	#
297	665792	241	256	#
298	3054	32	403	#
299	773961	247	312	#
300	145302	156	223	#
301	675712	472	477	#
302	577957	297	373	#
303	139659	26	96	#
304	219434	116	450	#
305	802802	370	462	#
306	126183	226	439	#
307	293283	59	69	#
308	877023	160	347	#
309	330484	84	221	#
310	232871	188	291	#
311	693957	372	477	#
312	152146	100	331	#
313	807556	71	367	#
314	411299	216	271	#
315	455531	27	160	#
316	771949	81	129	#
317	284478	87	436	#
318	720010	69	453	#
319	388933	329	402	#
320	281880	200	337	#
321	356949	19	470	#
322	656665	26	85	#
323	813068	138	179	#
324	188177	241	395	#
325	205894	120	335	#
326	813873	7	267	#
327	569439	178	464	#
328	649949	40	460	#
329	272724	92	219	#
330	66166	234	385	#
331	973321	46	479	#
332	867402	42	477	#
333	7874	120	443	#
334	546974	217	222	#
335	660146	142	466	#
336	361713	91	428	#
337	807750	35	80	#
338	995783	90	466	#
339	741488	301	338	#
340	443917	226	291	#
341	697851	13	403	#
342	881688	331	416	#
343	156821	190	291	#
344	615025	144	418	#
345	25102	95	174	#
346	9761	214	275	#
347	115597	204	422	#
348	639259	312	348	#
349	746805	267	337	#
350	607857	37	152	#
351	573947	1	359	#
352	970665	81	275	#
353	312881	139	239	#
354	487041	382	394	#
355	520843	145	198	#
356	896048	110	469	#
357	457401	372	408	#
358	129075	135	466	#
359	683356	246	268	#
360	661717	24	495	#
361	879470	91	345	#
362	136688	184	492	#
363	57825	272	436	#
364	377336	177	496	#
365	96116	176	317	#
366	590643	26	467	#
367	375646	215	446	#
368	208593	334	432	#
369	94427	14	414	#
370	492965	374	434	#
371	395765	117	244	#
372	274473	230	459	#
373	559352	464	492	#
374	685943	106	387	#
375	441944	95	296	#
376	419870	6	436	#
377	779483	182	476	#
378	766365	44	306	#
379	266979	176	426	#
380	226766	239	386	#
381	67140	156	421	#
382	455530	153	335	#
383	508180	117	132	#
384	16327	20	374	#
385	12103	322	393	#
386	326331	89	474	#
387	312795	195	499	#
388	360371	67	156	#
389	820451	349	451	#
390	464546	30	391	#
391	257319	314	499	#
392	616574	52	128	#
393	680856	256	400	#
394	584541	191	277	#
395	293856	41	445	#
396	1682	10	403	#
397	719254	108	171	#
398	909060	271	405	#
399	947108	50	406	#
400	667351	31	214	#
401	927305	7	38	#
