%% File generated by CATS v.2.1Tue May  3 05:14:00 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 2000; Distribution: L3; Runs: 5; Seed: 1462275759
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 2).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 2000
dummy 0

0	698089	82	93	#
1	366502	22	99	#
2	800630	56	99	#
3	872127	52	79	#
4	556195	5	27	#
5	389548	12	20	#
6	852115	0	14	#
7	989702	10	65	#
8	793322	6	58	#
9	982033	85	89	#
10	455318	64	89	#
11	897995	10	20	#
12	901718	72	89	#
13	477889	72	92	#
14	719079	6	24	#
15	912354	21	30	#
16	991298	59	71	#
17	978509	65	88	#
18	859093	19	33	#
19	414854	47	62	#
20	291649	8	53	#
21	980273	21	53	#
22	690343	26	49	#
23	322232	33	94	#
24	19496	16	59	#
25	384901	37	38	#
26	419654	6	38	#
27	49607	33	68	#
28	742783	46	69	#
29	649418	2	23	#
30	61622	41	58	#
31	780636	31	76	#
32	695669	43	88	#
33	692304	63	95	#
34	967309	42	68	#
35	155404	17	44	#
36	51415	44	99	#
37	807138	32	83	#
38	809018	21	76	#
39	921637	40	66	#
40	58167	29	89	#
41	240546	25	35	#
42	903573	3	92	#
43	487834	84	85	#
44	725427	8	63	#
45	881773	23	37	#
46	280829	71	89	#
47	983250	38	97	#
48	67574	2	94	#
49	673767	65	93	#
50	797699	17	30	#
51	241750	9	63	#
52	500317	22	76	#
53	7230	14	61	#
54	110919	44	54	#
55	219482	19	65	#
56	612608	68	99	#
57	225590	17	20	#
58	900534	33	76	#
59	72267	67	86	#
60	599963	49	55	#
61	640592	44	48	#
62	946893	35	85	#
63	699198	51	79	#
64	543431	2	92	#
65	969960	61	89	#
66	550782	1	10	#
67	106806	49	76	#
68	28537	41	72	#
69	267400	10	63	#
70	500407	9	70	#
71	382576	32	59	#
72	590504	35	96	#
73	571734	39	59	#
74	141300	19	92	#
75	887104	73	88	#
76	611838	53	83	#
77	323998	3	72	#
78	804140	29	78	#
79	693816	26	43	#
80	940622	0	35	#
81	44636	11	54	#
82	419020	28	38	#
83	340882	65	75	#
84	172557	20	83	#
85	540932	75	76	#
86	328353	23	68	#
87	480328	7	69	#
88	914543	20	25	#
89	968677	37	78	#
90	401782	15	23	#
91	732805	55	64	#
92	311005	47	86	#
93	965412	43	56	#
94	526999	60	76	#
95	670351	28	34	#
96	308475	12	22	#
97	10108	82	87	#
98	991218	1	13	#
99	812052	9	11	#
100	531290	54	88	#
101	178224	1	47	#
102	491539	45	83	#
103	824274	14	47	#
104	16283	5	25	#
105	430425	22	74	#
106	448701	20	97	#
107	38551	9	35	#
108	880814	29	35	#
109	617386	56	85	#
110	18240	38	86	#
111	495624	44	47	#
112	816896	17	76	#
113	603912	55	85	#
114	831625	19	68	#
115	438874	19	55	#
116	437862	84	96	#
117	999589	35	56	#
118	290826	35	48	#
119	185428	22	51	#
120	267559	20	31	#
121	114983	12	54	#
122	901774	31	52	#
123	928103	7	86	#
124	18979	4	73	#
125	985938	3	28	#
126	387659	6	30	#
127	402837	30	48	#
128	940978	4	9	#
129	777098	26	77	#
130	903008	6	21	#
131	359435	24	61	#
132	244405	1	48	#
133	102127	2	44	#
134	670083	36	74	#
135	15219	10	95	#
136	995017	14	35	#
137	904259	15	72	#
138	65544	15	64	#
139	771973	12	59	#
140	710183	73	89	#
141	508228	14	57	#
142	937668	1	41	#
143	62354	21	37	#
144	990220	1	42	#
145	374142	10	42	#
146	733028	38	96	#
147	863592	37	68	#
148	980902	22	84	#
149	405682	17	55	#
150	512385	84	95	#
151	817205	8	86	#
152	53551	19	60	#
153	448628	1	84	#
154	826348	9	94	#
155	325162	7	28	#
156	780170	3	14	#
157	545035	13	76	#
158	258370	5	13	#
159	547426	63	77	#
160	963057	13	42	#
161	569152	52	58	#
162	721856	66	90	#
163	571356	59	72	#
164	808958	46	71	#
165	355697	11	57	#
166	372589	68	96	#
167	363010	1	81	#
168	359743	16	63	#
169	585297	9	68	#
170	6732	2	67	#
171	962114	11	46	#
172	609928	10	15	#
173	814450	43	74	#
174	228238	4	54	#
175	910860	62	65	#
176	124313	65	84	#
177	993695	69	70	#
178	839791	13	32	#
179	934613	1	82	#
180	76899	19	40	#
181	363276	10	82	#
182	971910	35	73	#
183	816826	19	72	#
184	766648	42	69	#
185	630637	22	33	#
186	428028	36	71	#
187	494496	26	89	#
188	331959	14	67	#
189	972359	38	84	#
190	975468	18	77	#
191	901898	2	42	#
192	757147	2	74	#
193	232436	8	31	#
194	6751	83	93	#
195	277624	61	73	#
196	830430	17	61	#
197	797613	70	92	#
198	55241	45	88	#
199	255562	76	77	#
200	750918	63	91	#
201	971475	48	89	#
202	752901	11	55	#
203	412569	20	35	#
204	635646	11	75	#
205	959476	39	69	#
206	868615	51	90	#
207	959553	12	35	#
208	211861	72	80	#
209	779695	1	92	#
210	514522	82	96	#
211	807993	48	66	#
212	570714	58	70	#
213	677304	45	48	#
214	913236	60	89	#
215	889001	51	97	#
216	56550	75	88	#
217	356750	5	14	#
218	758930	72	97	#
219	349089	54	70	#
220	200253	4	57	#
221	390058	52	95	#
222	547667	34	47	#
223	306711	36	57	#
224	945350	61	75	#
225	415533	40	46	#
226	118476	53	57	#
227	431521	55	94	#
228	226692	39	57	#
229	883582	6	79	#
230	951323	38	54	#
231	82001	4	74	#
232	542587	57	81	#
233	347293	86	93	#
234	225532	43	64	#
235	829568	31	38	#
236	880293	45	87	#
237	955019	12	86	#
238	489550	16	62	#
239	537961	34	89	#
240	179257	13	60	#
241	678950	41	96	#
242	614972	24	84	#
243	798569	41	59	#
244	605592	18	90	#
245	469755	36	86	#
246	932157	29	67	#
247	878458	8	27	#
248	501491	7	55	#
249	946448	28	96	#
250	977291	10	79	#
251	507149	26	72	#
252	145721	3	17	#
253	855882	8	49	#
254	730210	39	53	#
255	41713	28	84	#
256	278540	6	50	#
257	160069	12	24	#
258	689395	12	40	#
259	882660	28	81	#
260	150604	40	74	#
