%% File generated by CATS v.2.1Mon May  2 15:53:26 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 1000; Distribution: L3; Runs: 5; Seed: 1462237458
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 1000
dummy 0

0	909.945	67	51	12	#
1	719.686	96	50	95	#
2	121.426	50	15	11	#
3	205.368	94	72	87	#
4	969.964	53	37	99	#
5	548.177	21	86	93	#
6	747.866	99	63	93	#
7	621.241	42	58	8	#
8	169.214	91	38	73	#
9	431.01	24	6	50	#
10	564.03	68	55	19	#
11	661.639	12	60	19	#
12	465.298	37	38	36	#
13	773.25	71	46	68	#
14	84.9347	45	90	30	#
15	188.274	57	92	65	#
16	261.073	62	6	61	#
17	620.536	51	42	68	#
18	851.872	99	86	36	#
19	960.437	44	1	45	#
20	969.634	89	96	69	#
21	92.3351	38	31	1	#
22	66.0997	46	16	55	#
23	306.521	28	34	60	#
24	309.111	3	39	93	#
25	844.146	86	0	29	#
26	332.485	69	43	46	#
27	770.683	46	32	90	#
28	363.755	45	65	21	#
29	811.99	91	83	50	#
30	938.548	1	93	38	#
31	6.77361	41	56	20	#
32	895.731	29	98	20	#
33	30.1963	26	32	63	#
34	114.039	53	79	49	#
35	825.651	32	66	6	#
36	498.767	75	50	65	#
37	745.148	69	28	23	#
38	56.2016	44	11	81	#
39	743.526	9	87	38	#
40	503.817	5	74	71	#
41	297.649	37	38	56	#
42	755.873	27	76	28	#
43	629.005	67	83	26	#
44	796.892	6	50	52	#
45	496.557	66	12	60	#
46	909.591	27	66	54	#
47	296.483	72	42	96	#
48	959.225	23	11	90	#
49	456.348	4	61	71	#
50	452.85	88	92	12	#
51	143.543	43	14	20	#
52	389.914	39	17	68	#
53	121.262	20	99	50	#
54	499.666	58	24	45	#
55	180.016	14	7	96	#
56	321.202	66	85	25	#
57	948.695	2	75	52	#
58	723.62	11	74	48	#
59	46.3611	16	0	62	#
60	886.556	76	51	14	#
61	474.484	61	87	60	#
62	465.509	10	47	0	#
63	869.021	15	64	5	#
64	651.697	6	8	15	#
65	732.743	33	30	35	#
66	102.792	33	59	66	#
67	50.4108	6	21	95	#
68	268.739	81	89	9	#
69	752.915	59	11	61	#
70	465.959	71	26	97	#
71	341.188	99	2	11	#
72	163.588	67	5	44	#
73	606.685	88	98	45	#
74	337.006	89	98	83	#
75	792.473	41	17	99	#
76	416.768	16	10	98	#
77	727.414	35	46	75	#
78	315.142	87	94	52	#
79	435.67	70	53	98	#
80	247.814	90	15	94	#
81	474.755	66	61	4	#
82	584.917	68	63	54	#
83	787.535	36	44	10	#
84	763.41	12	38	1	#
85	167.104	81	41	82	#
86	371.902	12	46	47	#
87	528.168	35	64	30	#
88	879.406	91	51	3	#
89	54.5349	89	65	22	#
90	121.084	56	34	81	#
91	949.567	9	1	57	#
92	576.887	22	82	2	#
93	954.889	29	92	8	#
94	683.144	50	26	60	#
95	22.4108	8	33	12	#
96	902.437	40	56	84	#
97	525.665	51	48	42	#
98	43.7578	84	96	49	#
99	178.719	7	50	14	#
100	372.768	24	1	28	#
101	394.366	83	42	22	#
102	381.083	88	26	71	#
103	158.053	19	78	50	#
104	693.862	36	58	88	#
105	619.964	74	48	20	#
106	486.59	25	0	53	#
107	514.91	17	97	3	#
108	954.775	22	3	39	#
109	208.143	58	92	89	#
110	834.394	94	71	77	#
111	634.967	94	92	90	#
112	706.281	80	13	40	#
113	652.953	44	41	24	#
114	834.235	14	10	7	#
115	672.69	87	11	47	#
116	265.779	44	85	28	#
117	727.404	24	69	1	#
118	271.043	38	7	79	#
119	768.785	11	96	70	#
120	92.6088	20	92	66	#
121	33.3758	50	26	28	#
122	186.715	80	77	16	#
123	8.01589	34	90	91	#
124	167.936	24	63	40	#
125	265.604	14	40	45	#
126	488.995	28	67	14	#
127	245.437	54	26	99	#
128	625.802	42	84	26	#
129	948.442	39	9	37	#
130	690.612	38	30	74	#
131	818.267	93	78	85	#
132	730.716	93	98	70	#
133	243.849	68	18	24	#
134	985.017	90	6	48	#
135	737.358	39	2	18	#
136	316.193	66	21	13	#
137	554.748	80	59	30	#
138	799.864	0	81	69	#
139	416.801	69	48	3	#
140	308.082	25	28	61	#
141	643.771	60	72	77	#
142	599.347	60	79	5	#
143	887.763	65	31	77	#
144	755.308	80	98	2	#
145	153.234	82	78	45	#
146	280.848	14	77	15	#
147	355.541	7	31	9	#
148	620.692	69	60	73	#
149	471.002	78	57	65	#
