%% File generated by CATS v.2.1Mon May  2 15:53:31 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 1000; Distribution: L3; Runs: 5; Seed: 1462237496
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 100
bids 1000
dummy 0

0	488.644	27	83	55	#
1	183.274	55	91	70	#
2	695.529	76	81	55	#
3	370.239	54	6	41	#
4	369.857	4	98	0	#
5	107.053	92	10	0	#
6	253.711	79	22	11	#
7	992.807	95	22	7	#
8	231.899	58	33	76	#
9	951.854	31	44	72	#
10	328.211	64	71	13	#
11	230.419	58	48	66	#
12	721.287	86	4	88	#
13	328.664	55	52	45	#
14	362.065	95	64	65	#
15	98.6883	15	48	63	#
16	634.94	41	94	4	#
17	510.166	48	98	67	#
18	60.5072	77	46	32	#
19	803.251	8	39	48	#
20	21.5908	20	39	19	#
21	476.785	79	32	43	#
22	834.623	16	18	26	#
23	773.463	71	10	32	#
24	182.542	53	94	90	#
25	198.71	85	62	79	#
26	44.7426	1	42	49	#
27	91.0882	45	76	20	#
28	274.149	3	57	44	#
29	867.292	6	19	28	#
30	655.904	53	29	40	#
31	245.494	25	70	67	#
32	603.476	95	92	90	#
33	962.685	21	65	90	#
34	0.511812	67	58	64	#
35	244.827	38	76	80	#
36	80.5511	53	0	43	#
37	563.058	8	98	79	#
38	651.77	98	21	22	#
39	14.8473	50	31	85	#
40	420.195	34	48	27	#
41	5.90474	13	38	37	#
42	642.382	40	20	46	#
43	776.83	28	35	73	#
44	847.33	38	18	19	#
45	717.883	75	10	67	#
46	907.445	39	94	24	#
47	345.936	14	34	27	#
48	309.671	90	79	46	#
49	279.571	16	82	8	#
50	80.4163	82	89	26	#
51	541.46	10	55	80	#
52	451.714	26	73	18	#
53	41.5618	84	87	78	#
54	21.0935	56	0	15	#
55	150.365	0	22	87	#
56	853.916	60	63	22	#
57	858.284	76	57	43	#
58	704.479	79	1	68	#
59	135.503	69	95	33	#
60	220.339	68	4	49	#
61	319.904	4	91	27	#
62	739.739	4	14	98	#
63	776.558	36	18	71	#
64	78.6764	77	87	36	#
65	604.965	62	18	3	#
66	808.46	72	9	90	#
67	206.11	3	27	45	#
68	17.2477	62	53	52	#
69	984.87	78	61	75	#
70	825.109	84	69	28	#
71	548.608	92	68	15	#
72	558.486	33	62	30	#
73	426.815	13	33	80	#
74	386.694	31	41	69	#
75	230.162	1	80	87	#
76	681.117	69	46	74	#
77	703.465	32	85	59	#
78	221.997	9	33	43	#
79	569.435	57	13	36	#
80	648.248	35	74	21	#
81	408.744	99	76	3	#
82	222.454	4	66	93	#
83	76.7811	74	58	80	#
84	66.2395	56	59	80	#
85	318.653	63	23	10	#
86	510.454	48	82	26	#
87	311.316	43	85	22	#
88	100.118	51	3	86	#
89	835.409	96	59	52	#
90	95.8258	57	18	0	#
91	659.191	23	84	80	#
92	21.3376	59	30	25	#
93	503.17	2	36	81	#
94	921.309	67	94	30	#
95	646.345	7	67	41	#
96	513.657	50	10	77	#
97	833.645	11	69	67	#
98	347.781	60	85	9	#
99	649.031	99	80	67	#
100	412.907	85	94	53	#
101	929.847	46	26	12	#
102	380.022	8	76	94	#
103	115.386	69	57	53	#
104	806.45	2	87	28	#
105	646.301	36	0	67	#
106	183.801	70	82	60	#
107	661.327	59	69	40	#
108	668.093	72	24	45	#
109	273.956	30	90	19	#
110	695.067	49	61	34	#
111	654.06	76	90	5	#
112	454.246	36	41	69	#
113	988.107	64	82	25	#
114	372.022	48	65	70	#
115	146.483	27	10	16	#
116	337.103	55	42	64	#
117	547.593	71	38	55	#
118	439.841	43	46	27	#
119	98.1306	69	82	16	#
120	618.477	60	59	84	#
121	329.259	4	29	19	#
122	885.125	67	74	95	#
123	556.407	13	91	63	#
124	559.897	64	82	46	#
125	1.25295	19	88	10	#
126	517.914	34	23	89	#
127	355.074	75	92	76	#
128	861.375	56	54	33	#
129	256.455	94	55	67	#
130	765.958	31	44	64	#
131	348.318	49	62	81	#
132	416.042	51	39	69	#
133	720.713	25	8	20	#
134	57.971	58	6	21	#
135	387.256	21	80	82	#
136	536.207	24	52	21	#
137	409.599	97	42	21	#
138	793.693	37	22	92	#
139	271.357	9	72	29	#
140	383.253	14	45	60	#
141	341.714	15	93	32	#
142	507.215	89	52	42	#
143	734.779	98	86	40	#
144	276.252	94	63	36	#
145	939.748	44	18	15	#
146	404.712	23	5	37	#
147	598.077	63	72	60	#
148	584.142	16	82	94	#
149	311.113	8	39	34	#
150	221.722	18	8	78	#
151	600.483	82	79	87	#
152	747.024	31	5	59	#
153	685.536	29	13	49	#
154	774.432	57	11	55	#
155	725.905	6	47	71	#
156	718.307	76	1	83	#
157	349.414	31	19	64	#
158	578.089	55	22	23	#
159	806.056	29	65	80	#
160	209.184	74	46	83	#
161	15.5337	88	15	56	#
162	900.305	97	86	4	#
163	108.854	45	78	70	#
164	489.153	72	26	48	#
165	803.724	72	96	6	#
166	565.634	36	47	69	#
167	99.0172	98	57	94	#
168	535.473	32	36	70	#
169	325.324	67	46	3	#
170	128.215	62	8	57	#
171	518.19	0	88	79	#
172	276.15	2	13	62	#
173	982.441	36	10	60	#
174	113.346	40	87	28	#
175	662.584	97	22	72	#
176	613.425	38	93	97	#
177	736.016	77	44	51	#
178	510.842	0	3	13	#
179	228.534	26	17	35	#
180	284.991	36	92	62	#
181	100.215	79	45	33	#
182	725.355	55	49	40	#
183	92.8396	23	43	51	#
184	161.504	16	65	99	#
185	894.82	70	44	24	#
186	825.052	62	82	98	#
187	79.085	23	15	98	#
188	712.741	8	76	63	#
189	950.404	39	43	3	#
190	26.8909	44	15	96	#
191	240.706	65	29	61	#
192	154.653	30	53	90	#
193	614.344	76	59	95	#
194	31.3259	47	69	34	#
195	719.667	74	61	31	#
196	648.008	20	57	77	#
197	828.913	53	55	87	#
198	410.17	2	92	13	#
199	945.373	22	9	34	#
200	31.2521	25	40	16	#
201	624.907	71	45	50	#
202	654.189	31	52	57	#
203	658.354	74	36	1	#
204	933.81	12	23	16	#
205	191.986	38	77	15	#
206	884.331	97	35	80	#
207	825.123	6	35	59	#
208	398.72	3	78	16	#
209	717.149	51	35	75	#
210	480.491	98	88	20	#
211	760.611	92	31	70	#
212	393.514	73	46	7	#
213	432.733	13	76	85	#
214	131.738	90	40	80	#
215	24.5911	78	36	21	#
216	838.249	27	43	87	#
217	565.366	75	64	48	#
218	61.8764	69	79	70	#
219	908.5	84	99	73	#
220	29.5965	45	54	50	#
221	127.252	15	16	22	#
