%% File generated by CATS v.2.1Mon May  2 15:53:32 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 500; Bids: 100; Distribution: L3; Runs: 5; Seed: 1462237500
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 500
bids 100
dummy 0

0	462.194	84	95	30	#
1	303.9	194	289	409	#
2	471.269	127	290	272	#
3	84.0858	114	121	147	#
4	966.145	441	404	305	#
5	105.329	369	445	305	#
6	238.743	224	207	71	#
7	107.761	171	392	421	#
8	663.565	180	378	371	#
9	131.384	266	357	319	#
10	803.609	40	292	209	#
11	998.663	85	336	252	#
12	142.665	432	65	70	#
13	81.3049	17	279	145	#
14	764.721	292	146	395	#
15	451.716	134	430	356	#
16	712.314	36	296	257	#
17	258.885	103	137	265	#
18	73.0435	154	249	183	#
19	313.966	421	391	117	#
20	67.1208	446	103	496	#
21	422.562	124	451	238	#
22	538.681	356	182	491	#
23	958.749	377	24	282	#
24	289.735	432	3	222	#
25	540.115	192	290	251	#
26	638.022	321	253	309	#
27	433.609	432	152	452	#
28	428.647	47	49	165	#
29	498.748	497	421	478	#
30	484.271	48	271	278	#
31	57.7382	465	62	463	#
32	139.774	442	484	447	#
33	71.3298	359	227	17	#
34	74.6542	106	15	49	#
35	394.719	0	71	141	#
36	130.107	170	42	95	#
37	689.588	178	258	325	#
38	177.574	443	324	67	#
39	776.36	488	374	347	#
40	391.697	339	391	487	#
41	825.025	119	333	196	#
42	473.006	36	113	465	#
43	803.389	63	227	58	#
44	464.276	239	336	119	#
45	28.3453	50	366	173	#
46	809.408	34	407	359	#
47	498.808	127	446	323	#
48	214.777	49	456	227	#
49	928.168	244	479	367	#
50	690.424	48	229	290	#
51	39.6653	4	20	153	#
52	872.046	7	133	89	#
53	739.816	365	67	204	#
54	354.674	248	342	446	#
55	243.049	6	330	78	#
56	305.022	464	242	188	#
57	84.9535	277	197	135	#
58	61.8949	390	169	23	#
59	232.066	166	167	409	#
60	782.667	13	498	372	#
61	172.856	303	499	217	#
62	448.729	158	23	443	#
63	957.603	353	281	180	#
64	703.931	259	471	200	#
65	644.099	464	148	178	#
66	67.4336	293	423	486	#
67	501.631	231	495	371	#
68	36.0215	398	24	202	#
69	627.437	35	266	20	#
70	470.79	311	424	80	#
71	337.86	49	475	241	#
72	449.28	271	90	347	#
73	810.664	444	371	250	#
74	456.503	105	212	53	#
75	975.499	242	304	49	#
76	386.923	410	121	105	#
77	576.233	179	51	474	#
78	334.366	84	394	335	#
79	661.925	200	17	26	#
80	557.944	15	454	311	#
81	502.408	25	355	259	#
82	329.468	79	136	345	#
83	70.0226	427	267	41	#
84	591.455	392	150	378	#
85	780.744	102	402	198	#
86	484.733	192	41	133	#
87	145.995	199	434	290	#
88	840.743	176	221	438	#
89	350.669	59	147	463	#
90	676.072	83	187	302	#
91	543.41	298	95	174	#
92	575.332	377	334	156	#
93	801.943	452	304	212	#
94	603.423	412	373	258	#
95	319.27	83	282	250	#
96	49.3237	238	345	257	#
97	345.787	430	152	16	#
98	870.959	448	77	360	#
99	817.896	394	453	181	#
