%% File generated by CATS v.2.1Mon May  2 15:53:32 2016

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 500; Bids: 2000; Distribution: L3; Runs: 5; Seed: 1462237503
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 500
bids 2000
dummy 0

0	935.473	63	151	305	#
1	147.756	317	428	56	#
2	550.541	321	16	301	#
3	483.443	465	421	328	#
4	758.296	143	367	89	#
5	583.494	344	191	490	#
6	969.797	361	136	386	#
7	874.075	409	140	312	#
8	519.138	253	136	375	#
9	122.578	391	213	447	#
10	31.9222	64	464	378	#
11	806.787	88	161	267	#
12	624.021	196	281	263	#
13	974.692	132	301	110	#
14	641.222	157	191	115	#
15	511.106	379	264	420	#
16	725.562	303	403	242	#
17	755.588	226	106	165	#
18	225.6	305	447	422	#
19	100.724	301	422	173	#
20	355.55	201	54	125	#
21	540.644	336	461	199	#
22	52.1634	89	138	382	#
23	136.733	37	250	169	#
24	178.451	414	235	148	#
25	20.7874	22	378	190	#
26	579.746	316	199	329	#
27	865.484	473	427	122	#
28	510.348	388	206	359	#
29	717.796	198	39	212	#
30	117.9	28	129	286	#
31	713.101	451	343	20	#
32	997.857	430	252	144	#
33	466.029	112	414	385	#
34	311.866	381	302	330	#
35	868.672	359	109	316	#
36	601.538	270	161	90	#
37	617.595	336	26	337	#
38	223.072	395	432	467	#
39	38.1629	89	435	493	#
40	278.361	131	311	241	#
41	678.013	375	302	262	#
42	24.6774	371	154	431	#
43	701.077	315	48	32	#
44	7.7142	142	103	48	#
45	329.376	234	399	4	#
46	581.702	26	383	353	#
47	451.885	156	478	307	#
48	55.5339	180	466	481	#
49	48.066	400	297	338	#
50	435.267	104	129	331	#
51	258.276	453	319	249	#
52	621.046	82	477	166	#
53	774.035	134	446	39	#
54	960.485	305	427	11	#
55	718.237	391	159	78	#
56	260.68	111	215	319	#
57	338.699	81	240	129	#
58	717.525	110	242	50	#
59	648.012	118	3	88	#
60	733.665	408	246	436	#
61	608.471	10	106	50	#
62	265.376	51	234	467	#
63	582.96	290	23	243	#
64	163.857	442	36	415	#
65	550.949	44	414	90	#
66	957.867	450	242	300	#
67	23.3516	81	324	84	#
68	662.321	253	446	11	#
69	680.823	73	392	402	#
70	491.439	490	470	268	#
71	507.122	494	297	406	#
72	805.186	265	307	149	#
73	592.497	129	233	494	#
74	224.233	31	179	1	#
75	841.63	486	113	475	#
76	611.337	76	405	421	#
77	536.48	455	207	334	#
78	535.998	248	22	166	#
79	76.4423	481	146	194	#
80	914.434	206	72	0	#
81	246.572	346	11	360	#
82	748.37	415	138	137	#
83	49.172	457	279	225	#
84	273.829	307	291	131	#
85	474.872	101	9	459	#
86	375.05	161	26	345	#
87	586.414	142	170	40	#
88	818.88	435	349	322	#
89	941.639	73	104	416	#
90	721.394	200	96	368	#
91	691.796	435	154	411	#
92	671.217	464	52	450	#
93	657.048	10	215	196	#
94	102.976	351	435	133	#
95	303.191	350	140	391	#
96	839.471	418	227	366	#
97	821.858	449	101	412	#
98	202.632	267	400	426	#
99	451.101	47	325	29	#
100	731.016	112	53	144	#
101	764.03	46	444	474	#
102	335.522	488	95	334	#
103	900.27	275	450	220	#
104	675.242	173	195	276	#
105	618.332	458	226	361	#
106	641.751	416	362	415	#
107	606.532	153	109	398	#
108	102.9	499	28	307	#
109	705.949	302	418	369	#
110	476.065	210	283	157	#
111	570.945	283	53	166	#
112	276.036	304	71	392	#
113	821.138	477	427	298	#
114	514.163	414	490	303	#
115	923.228	426	357	354	#
116	713.063	321	331	125	#
117	881.963	284	182	176	#
118	345.159	459	360	168	#
119	316.545	225	108	346	#
120	703.49	197	217	278	#
121	652.131	445	103	248	#
122	569.71	187	164	410	#
123	965.651	397	407	298	#
124	556.844	25	325	144	#
125	490.962	234	48	200	#
126	673.365	67	413	384	#
127	910.454	422	121	391	#
128	480.313	438	248	450	#
129	338.538	414	203	218	#
130	194.639	1	65	293	#
131	336.998	486	156	142	#
132	229.647	36	498	42	#
133	393.04	488	195	288	#
134	957.364	176	490	385	#
135	37.9164	192	36	22	#
136	927.839	448	269	236	#
137	187.327	256	458	158	#
138	386.845	317	99	122	#
139	344.388	73	291	1	#
140	696.131	370	114	53	#
141	21.764	172	360	288	#
142	179.339	148	299	83	#
143	111.612	462	131	499	#
144	991.862	151	18	76	#
145	960.359	360	101	384	#
146	844.408	430	156	406	#
147	589.844	123	482	344	#
148	797.694	375	322	488	#
149	847.213	376	414	381	#
150	889.656	456	313	499	#
151	263.026	264	396	328	#
152	56.7563	127	36	11	#
153	50.3271	485	496	225	#
154	667.405	110	339	317	#
155	987.036	111	438	474	#
156	998.224	67	264	310	#
157	889.805	315	386	203	#
158	152.813	320	338	335	#
159	9.58859	55	31	132	#
160	247.873	123	40	71	#
161	957.463	143	31	168	#
162	173	47	8	100	#
163	703.824	61	27	447	#
164	494.838	446	173	497	#
165	243.146	40	437	260	#
166	540.722	88	436	459	#
167	837.693	390	337	42	#
168	265.576	17	137	227	#
169	913.644	257	114	88	#
170	916.484	451	233	254	#
171	542.433	300	361	93	#
172	163.708	395	236	246	#
173	636.92	79	496	258	#
174	142.044	214	319	256	#
175	224.711	359	195	134	#
176	607.005	35	49	84	#
177	112.824	87	439	483	#
178	466.062	493	30	124	#
179	246.267	133	168	218	#
180	912.07	98	345	373	#
181	889.354	371	166	470	#
182	798.059	194	476	140	#
183	572.794	411	41	421	#
184	93.9875	316	463	130	#
185	666.234	330	34	194	#
186	717.621	101	285	94	#
187	203.41	250	196	1	#
188	462.686	297	481	197	#
189	858.51	279	428	489	#
190	920.016	218	286	64	#
191	966.129	237	178	137	#
192	220.696	480	400	174	#
193	201.439	12	108	162	#
194	981.96	467	394	477	#
195	667.05	142	124	222	#
196	794.641	20	59	364	#
197	169.194	68	128	436	#
198	955.182	140	359	440	#
199	408.239	252	491	481	#
200	915.769	218	418	262	#
201	657.159	384	222	268	#
202	102.871	89	269	271	#
203	256.505	353	58	78	#
204	337.507	407	389	135	#
205	915.504	120	26	475	#
206	79.7882	298	421	37	#
207	376.347	357	18	350	#
208	115.827	391	457	48	#
209	472.323	442	217	176	#
210	106.826	37	399	183	#
211	990.352	320	68	281	#
212	628.195	34	251	345	#
213	34.6165	378	194	209	#
214	940.791	398	344	241	#
215	780.334	111	65	132	#
216	756.881	449	201	236	#
217	605.403	60	399	70	#
218	690.196	449	231	77	#
219	592.482	450	427	31	#
220	912.433	53	260	443	#
221	305.231	148	259	163	#
222	777.847	426	114	46	#
223	559.813	139	442	115	#
224	823.063	137	19	180	#
225	636.383	339	237	205	#
226	600.992	387	25	453	#
227	5.19413	160	420	372	#
228	265.763	332	52	312	#
229	178.047	386	307	157	#
230	689.828	384	298	199	#
231	738.236	160	74	282	#
232	164.898	120	487	78	#
233	950.741	370	247	399	#
234	415.141	41	70	80	#
235	609.318	338	481	439	#
236	734.08	455	95	40	#
237	938.266	269	200	215	#
238	545.858	327	137	73	#
239	434.038	11	453	471	#
240	587.099	400	44	213	#
241	505.476	422	69	330	#
242	207.294	125	49	441	#
243	651.37	191	103	425	#
244	993.688	258	62	343	#
245	700.134	381	80	312	#
246	40.8843	402	61	494	#
247	328.8	291	383	300	#
248	705.902	191	178	385	#
249	677.157	142	239	79	#
250	616.163	361	275	76	#
251	377.737	447	86	378	#
252	30.9051	133	161	305	#
253	733.504	101	153	65	#
254	395.788	223	294	296	#
255	92.4576	261	56	205	#
256	75.926	459	38	455	#
257	692.012	475	261	273	#
258	804.389	28	275	274	#
259	375.895	404	89	294	#
260	341.186	128	103	387	#
261	622.442	146	68	202	#
262	202.012	209	234	327	#
263	265.527	12	120	324	#
264	86.5628	222	71	66	#
265	138.038	448	170	286	#
266	812.949	426	210	82	#
267	622.658	27	90	172	#
268	147.781	91	456	264	#
269	755.854	67	357	271	#
270	910.732	471	136	85	#
271	98.3741	333	43	159	#
272	127.905	219	445	282	#
273	59.1538	471	436	132	#
274	810.078	26	419	152	#
275	739.453	38	376	70	#
276	139.925	426	5	217	#
277	650.15	52	424	244	#
278	466.551	135	25	416	#
279	847.507	107	300	48	#
280	526.2	185	109	256	#
281	131.372	368	425	308	#
282	734.741	474	2	201	#
283	954.639	177	262	78	#
284	230.561	301	85	144	#
285	603.937	391	365	356	#
286	585.73	84	315	267	#
287	28.9031	147	417	16	#
288	748.835	66	350	455	#
289	421.012	252	487	146	#
290	834.623	277	108	467	#
291	272.839	223	442	372	#
292	833.59	96	372	203	#
293	184.744	177	404	268	#
294	178.945	386	30	174	#
295	128.367	265	476	442	#
296	378.859	449	221	479	#
297	224.94	391	356	401	#
298	598.655	495	268	385	#
299	351.322	113	346	322	#
300	160.654	415	55	258	#
301	47.7789	281	385	240	#
302	418.585	73	365	146	#
303	268.918	184	98	193	#
304	359.025	313	17	84	#
305	492.839	428	29	10	#
306	584.071	28	406	132	#
307	583.404	398	199	142	#
308	37.4544	99	401	431	#
309	586.714	272	379	424	#
310	950.565	224	404	382	#
311	335.214	320	128	68	#
312	5.37738	152	399	35	#
313	331.513	315	110	225	#
314	637.998	343	7	273	#
315	888.881	471	382	410	#
316	739.593	130	323	476	#
317	916.507	245	480	59	#
318	750.689	57	76	42	#
319	54.9971	127	376	192	#
320	290.36	289	177	127	#
321	91.2223	433	271	418	#
322	13.572	102	83	261	#
323	711.502	371	37	196	#
324	347.953	45	20	0	#
325	688.248	354	430	435	#
326	125.527	243	264	35	#
327	537.582	246	43	33	#
328	895.459	424	450	188	#
329	534.047	106	484	173	#
330	880.592	184	469	187	#
331	723.462	247	85	132	#
332	123.604	461	325	491	#
333	236.045	395	331	362	#
334	357.839	138	160	336	#
335	769.366	123	489	282	#
336	533.378	341	395	435	#
337	584.285	249	385	489	#
338	730.699	149	457	384	#
339	736.935	419	34	8	#
340	402.247	376	385	74	#
341	555.93	405	385	325	#
342	496.514	338	477	345	#
343	566.377	330	182	217	#
344	39.741	432	163	378	#
345	160.88	231	481	276	#
346	177.092	101	163	439	#
347	322.633	334	139	50	#
348	508.179	248	140	356	#
349	616.808	347	17	363	#
350	791.058	67	342	386	#
351	483.846	50	441	64	#
352	734.334	68	475	367	#
353	591.878	491	458	396	#
354	648.77	448	140	300	#
355	635.399	424	182	335	#
356	187.8	411	435	397	#
357	503.43	178	179	150	#
358	270.596	97	352	208	#
359	182.82	136	324	204	#
360	551.866	219	381	290	#
361	110.923	246	435	117	#
362	479.309	455	204	499	#
363	946.828	170	310	31	#
364	62.6447	346	237	474	#
365	891.399	90	47	356	#
366	967.417	353	362	50	#
367	753.797	299	430	173	#
368	442.274	392	112	113	#
369	935.774	395	247	265	#
370	890.168	336	266	261	#
371	384.926	192	278	118	#
372	601.946	110	122	73	#
373	354.207	130	277	454	#
374	285.048	397	345	436	#
375	497.397	100	74	294	#
376	540.551	287	345	330	#
377	428.86	51	499	10	#
378	368.528	112	494	80	#
379	380.791	365	0	351	#
380	114.732	253	183	76	#
381	2.30293	114	169	399	#
382	10.8544	106	224	70	#
383	662.064	14	69	81	#
384	606.106	460	163	236	#
385	839.864	85	136	277	#
386	939.66	187	456	155	#
387	322.334	317	22	387	#
388	261.456	449	144	111	#
389	954.196	451	446	417	#
390	473.176	168	71	105	#
391	638.799	334	220	352	#
392	231.66	104	35	376	#
393	130.34	150	488	434	#
394	833.828	93	150	443	#
395	915.025	225	41	114	#
396	585.15	381	103	168	#
397	139.582	461	278	406	#
398	342.995	119	487	124	#
399	112.923	112	241	216	#
400	321.667	449	176	469	#
401	380.356	493	176	449	#
402	47.7177	315	65	270	#
403	749.67	325	177	88	#
404	562.116	4	435	117	#
405	934.509	367	467	247	#
406	580.131	468	451	148	#
407	672.871	434	265	288	#
408	340.272	212	390	483	#
409	277.176	231	96	186	#
410	300.403	219	199	39	#
411	577.23	444	486	177	#
412	672.15	300	361	141	#
413	128.571	322	147	192	#
414	23.9715	241	339	183	#
415	376.024	487	456	50	#
416	828.795	33	390	26	#
417	185.965	340	19	200	#
418	883.839	274	79	42	#
419	790.654	215	144	364	#
420	988.29	96	339	373	#
421	724.13	453	380	41	#
422	128.732	271	376	227	#
423	771.558	405	374	52	#
424	692.751	252	35	399	#
425	302.535	307	115	344	#
426	907.886	224	290	87	#
427	613.758	305	311	94	#
428	786.102	455	156	248	#
429	67.5745	409	415	405	#
430	343.246	70	102	291	#
431	880.339	452	323	375	#
432	758.399	273	482	484	#
433	388.111	228	283	314	#
434	439.868	494	183	347	#
435	497.126	423	407	499	#
436	672.495	11	317	258	#
437	812.607	53	108	110	#
438	635.288	219	51	176	#
439	631.844	402	59	267	#
440	98.8204	469	414	248	#
